team,context,target,source_team,year,batch_id,chunk_id
SJTU-BioX-Shanghai,participated in publicity activity with,FDU,SJTU-BioX-Shanghai,2015,915,0
SJTU-BioX-Shanghai,participated in publicity activity with,TJU,SJTU-BioX-Shanghai,2015,915,0
SJTU-BioX-Shanghai,participated in publicity activity with,ZJU,SJTU-BioX-Shanghai,2015,915,0
SJTU-BioX-Shanghai,participated in publicity activity with,SJTLU,SJTU-BioX-Shanghai,2015,915,0
SJTU-BioX-Shanghai,participated in publicity activity with,NYU Shanghai,SJTU-BioX-Shanghai,2015,915,0
SJTU-BioX-Shanghai,participated in publicity activity with,SJTU Software,SJTU-BioX-Shanghai,2015,915,0
BostonU,collaborated,team 66,BostonU,2015,915,1
BostonU,collaborated,team 69,BostonU,2015,915,1
BostonU,collaborated,team 70,BostonU,2015,915,1
BostonU,collaborated,team 78,BostonU,2015,915,1
BostonU,collaborated,team 81,BostonU,2015,915,1
BostonU,collaborated,team 215,BostonU,2015,915,1
BostonU,collaborated,team 216,BostonU,2015,915,1
BostonU,collaborated,team 220,BostonU,2015,915,1
Waterloo,collaborated with,Anders et al.,Waterloo,2015,915,5
Waterloo,used data from,Kleinstiver et al.,Waterloo,2015,915,5
Waterloo,used software,3DNA,Waterloo,2015,915,5
Waterloo,used software,Chimera,Waterloo,2015,915,5
Waterloo,used software,PyRosetta,Waterloo,2015,915,5
Waterloo,used software,PyMOL,Waterloo,2015,915,5
Oxford,collaborated,Mabel and Fred,Oxford,2015,915,6
Oxford,collaborated,Leon's research group,Oxford,2015,915,6
UiOslo_Norway,participated in,iGEM competition,UiOslo_Norway,2015,915,7
UiOslo_Norway,collaborated with,other iGEM teams,UiOslo_Norway,2015,915,7
UiOslo_Norway,received technical information from,Scarlan et. al 2009,UiOslo_Norway,2015,915,7
UiOslo_Norway,received support from,mmoB,UiOslo_Norway,2015,915,7
UiOslo_Norway,received support from,mmoC,UiOslo_Norway,2015,915,7
UiOslo_Norway,received support from,mmoD,UiOslo_Norway,2015,915,7
UiOslo_Norway,received support from,mmoG,UiOslo_Norway,2015,915,7
DTU-Denmark,collaborated with,Heidelberg,DTU-Denmark,2015,915,10
DTU-Denmark,improved synthesis of synthetic peptides with,Heidelberg,DTU-Denmark,2015,915,10
DTU-Denmark,attempted to repeat experiment with,Heidelberg,DTU-Denmark,2015,915,10
DTU-Denmark,received structural analysis insight from,Heidelberg,DTU-Denmark,2015,915,10
