text,source_team,year,chunk
"relationships: [[""ATOMS-Turkiye"", ""participated in iGEM"", ""other iGEM teams""]]",ATOMS-Turkiye,2015,0
"relationships: [[""Elan Vital Korea"", ""addressed problem of"", ""antibiotic-resistant bacteria""],[""Elan Vital Korea"", ""interested in"", ""rapid and efficient method of antibiotic resistance detection""],[""Elan Vital Korea"", ""hypothesized"", ""using quorum sensing for early detection""],[""Elan Vital Korea"", ""believed"", ""quorum sensing could be engineered for antibiotic resistance detection""],[""Elan Vital Korea"", ""used quorum sensing"", ""to make cells report existence of antibiotic-resistant bacteria""],[""Elan Vital Korea"", ""researched"", ""quorum sensing mechanisms in bacteria""],[""Elan Vital Korea"", ""studied"", ""quorum sensing in Vibrio fisheri""],[""Elan Vital Korea"", ""examined"", ""quorum sensing in Vibrio fisheri""],[""Elan Vital Korea"", ""discovered"", ""quorum sensing from examining Vibrio fisheri""]]",Elan_Vital_Korea,2015,1
"Relationships: [[""WashU_StLouis"", ""collaborated"", ""iGEM teams""], [""WashU_StLouis"", ""received support from"", ""iGEM teams""], [""WashU_StLouis"", ""shared protocols with"", ""iGEM teams""], [""WashU_StLouis"", ""participated in experiments with"", ""iGEM teams""], [""WashU_StLouis"", ""transformed Golden Gate product into"", ""DH10B cells""], [""WashU_StLouis"", ""miniprepped"", ""ps8k, ps8k cysE2-hesB, and pB1a-tet""], [""WashU_StLouis"", ""performed digests on"", ""pB1t and pS8k cysE2-hesB""]]",WashU_StLouis,2015,2
"relationships: [[""Cornell"", ""collaborated with"", ""fishPHARM""],[""Cornell"", ""collaborated with"", ""fishBIT""],[""Cornell"", ""collaborated with"", ""Heimdall Monitoring""],[""Cornell"", ""collaborated with"", ""Math Modeling""],[""Cornell"", ""collaborated with"", ""Animation""],[""Cornell"", ""collaborated with"", ""Policy and Practices""],[""Cornell"", ""collaborated with"", ""Entrepreneurship""],[""Cornell"", ""collaborated with"", ""Notebook""],[""Cornell"", ""collaborated with"", ""Future Applications""],[""Cornell"", ""collaborated with"", ""Safety""]]",Cornell,2015,3
[],SVA-NYC,2015,4
[],UCLA,2015,5
[],Slovenia_HS,2015,6
"relationships: [[""Oxford"", ""collaborated"", ""iGEM teams""],[""Oxford"",""booked microscope with"",""Chris""],[""Oxford"",""consulted Chris for"",""flow cytometry""],[""Oxford"",""learned microscopy image processing from"",""Chris""],[""Oxford"",""got help from"",""Leon""],[""Oxford"",""arranged time with"",""Chris and George""],[""Oxford"",""worked with"",""Chris and George""],[""Oxford"",""caught up with"",""GDubz for cytometry""]]",Oxford,2015,7
There are no relationships mentioned in the text. [],Central_Calgary,2015,8
"relationships: [[""SDU-Denmark"", ""collaborated with"", ""iGEM teams from 2014""]]",SDU-Denmark,2015,9
[],Lethbridge,2015,10
"relationships: [[""DTU-Denmark"", ""participated in iGEM competition"", ""other iGEM teams""],[""DTU-Denmark"",""collaborated with Heidelberg team"", ""Heidelberg team""],[""Heidelberg team"",""tried to advance synthesis of synthetic peptides"",""DTU-Denmark""]]",DTU-Denmark,2015,11
relationships: [],EPF_Lausanne,2015,12
"[""BIT-China"",""documented"",""new standard BioBrick Parts and Devices""]
[""BIT-China"",""submitted"",""new parts to the iGEM Registry""]
[""BIT-China"",""validated"",""new BioBrick Parts and Devices""]
[""BIT-China"",""collaborated"",""with other iGEM teams""]
[""BIT-China"",""characterized"",""Part BBa_K1170003""]
[""BIT-China"",""improved"",""function of Part BBa_K1170003""]
[""BIT-China"",""characterized"",""Part BBa_K137058""]
[""BIT-China"",""characterized"",""Part BBa_K907004""]",BIT,2015,13
