text,source_team,year,chunk
[],UCSF,2015,0
"relationships: [[""UIUC_Illinois"", ""developed"", ""SCRIBE""],[""Fahim Farzadfard and Timothy K. Lu"", ""developed"", ""SCRIBE""],[""UIUC_Illinois"", ""participated in iGEM competition"", ""other iGEM teams""]]",UIUC_Illinois,2015,1
[],TrinityCollegeDublin,2015,2
[],ETH_Zurich,2015,3
"relationships: [[""Slovenia_HS"", ""collaborated with"", ""unknown team""],[""Slovenia_HS"",""received support from"",""unknown team""],[""Slovenia_HS"",""participated in competition with"",""unknown team""],[""Slovenia_HS"",""co-organized meetup with"",""unknown team""],[""Slovenia_HS"",""participated in survey by"",""unknown team""]]",Slovenia_HS,2015,4
[],Slovenia_HS,2015,5
"relationships: [[""XJTLU-CHINA"", ""talked with"", ""China-Tongji iGEM team""], [""XJTLU-CHINA"", ""advised"", ""China-Tongji iGEM team""], [""XJTLU-CHINA"", ""talked with"", ""ZJU-China""], [""XJTLU-CHINA"", ""advised"", ""ZJU-China""], [""XJTLU-CHINA"", ""learned from"", ""NYU-Shanghai""], [""XJTLU-CHINA"", ""cooperated with"", ""NYU-Shanghai""], [""XJTLU-CHINA"", ""provided biobricks for"", ""NYU-Shanghai""], [""XJTLU-CHINA"", ""explained project to"", ""museum staff""], [""XJTLU-CHINA"", ""presented project on museum website for"", ""online visitors""], [""XJTLU-CHINA"", ""introduced project to"", ""visitors""], [""XJTLU-CHINA"", ""gave academic presentation to"", ""expert from Fudan University""], [""XJTLU-CHINA"", ""participated in exhibition of"", ""NYU-Shanghai""]]",XJTLU-CHINA,2015,6
"relationships: [[""Nagahama"", ""participated in iGEM"", ""other iGEM teams""]]",Nagahama,2015,7
"relationships: [[""UCL"", ""collaborated with"", ""honeybee team""]]",UCL,2015,8
relationships: [],UCLA,2015,9
