text,source_team,year,chunk
[],UCL,2015,0
"relationships: [[""UMaryland"", ""participated in iGEM competition"", ""other iGEM teams""],[""UMaryland"", ""suggests use of"", ""Hok-Sok system""],[""UMaryland"", ""recommends"", ""Phusion GC buffer + added DMSO""],[""UMaryland"", ""recommends alternative methods for measuring OD"", ""hemocytometer or GFP""],[""UMaryland"", ""proposes using Hok-Sok system in vitro and in vivo"", ""future research""],[""UMaryland"", ""mentions University of Toulouse 2014 iGEM team"", ""interested in designing bacteria""],[""UMaryland"", ""mentions potential use of Hok-Sok system for post-transcriptional control"", ""various genes""]]",UMaryland,2015,1
"relationships: [[""Tianjin"", ""collaborated with"", ""Ketong, Xuan Han, Dongqi""], [""Tianjin"", ""collaborated with"", ""Jiashu Liu, Junjie Yu, Qing Z""], [""Tianjin"", ""collaborated with"", ""Haofeng Wang, Junjie Zong""], [""Tianjin"", ""collaborated with"", ""Junjie Zong, Dongqi Bao""]]",Tianjin,2015,2
[],Bielefeld-CeBiTec,2015,3
[],ETH_Zurich,2015,4
[],Stockholm,2015,5
relationships: [],UCL,2015,6
"relationships: [[""UNAM-CU"", ""collaborated with"", ""other iGEM teams""],[""UNAM-CU"", ""characterized"", ""Trg-EnvZ chimera""],[""UNAM-CU"", ""adjusted sensibility of"", ""GGBP""],[""UNAM-CU"", ""tested"", ""insulin production in bacterial strains""],[""UNAM-CU"", ""used"", ""insulin Lispro cDNA""],[""UNAM-CU"", ""coupled"", ""insulin's promoter to glucose levels information""],[""research groups"", ""made punctual mutations to"", ""GGBP""],[""UNAM-CU"", ""designed and expressed"", ""TrgZ chimera""]]",UNAM-CU,2015,7
[],Bielefeld-CeBiTec,2015,8
[],UCLA,2015,9
"relationships: [[""BNU-CHINA"", ""collaborated with"", ""other iGEM teams""],[""BNU-CHINA"", ""interviewed"", ""Lecturer Yan Houfu""],[""BNU-CHINA"", ""visited"", ""School of Law""],[""BNU-CHINA"", ""discussed with"", ""Dr. Yan""],[""BNU-CHINA"", ""learned from"", ""Dr. Yan""]]",BNU-CHINA,2015,10
[],Technion_Israel,2015,11
"relationships: [[""Glasgow"", ""collaborated with"", ""other iGEM teams""],[""Glasgow"", ""tested"", ""PlsiR promoter""],[""Glasgow"", ""documented error in sequencing of"", ""part K322122""],[""Glasgow"", ""tested"", ""uirS system in E. coli""],[""Glasgow"", ""confirmed"", ""PlsiR is not active when uirS and uirR are absent""],[""Glasgow"", ""ligated"", ""PlsiR to GFP with two ribosome binding sites of different strengths""],[""Glasgow"", ""submitted"", ""PlsiR as a separate BioBrick (K1725400)""],[""Glasgow"", ""created"", ""two additional parts for a system based on PlsiR, RBS B0034, and GFP""]]",Glasgow,2015,12
"relationships: [[""Technion_HS_Israel"", ""collaborated with"", ""Paris Bettencourt""]]",Technion_HS_Israel,2015,13
relationships: [],Heidelberg,2015,14
