text,source_team,year,chunk
[],Georgia_State,2015,0
"relationships: [[""SZU China"", ""collaborated"", ""Nankai""],[""SZU China"",""collaborated"",""LZU-China""]]",SZU_China,2015,1
"relationships: [[""Elan Vital Korea"", ""jointly set up"", ""YMCA""],[""Elan Vital Korea"",""participated in"",""Korea Youth Expo""],[""Elan Vital Korea"",""held preparation meetings with"",""YMCA""],[""Elan Vital Korea"",""conducted on-booth experiment sessions and DNA-related activities""]]",Elan_Vital_Korea,2015,2
"relationships: [[""Oxford"", ""gave talks at"", ""Corpus Christi College Biochemistry""],[""Oxford"", ""gave talks to"", ""alumni from the Oxford Biochemistry department""],[""Oxford"", ""sent out questionnaire to"", ""over 150 people""],[""Oxford"", ""visited"", ""hospitals and clinics""],[""Oxford"", ""held talks to"", ""student groups""],[""Oxford"", ""received feedback from"", ""medical professionals""],[""Oxford"", ""considered containment method from"", ""Oxford iGEM 2014 project 'DCMation'""]]",Oxford,2015,3
"relationships: [[""Yale"",""advised by"",""Natalie Ma""],[""Yale"",""advised by"",""Dr. Farren Isaacs""],[""Yale"",""advised by"",""Dr. Stephen Dellaporta""],[""Yale"",""received support from"",""Yale Crawford Lab""],[""Yale"",""received support from"",""Jordan Peccia Lab""],[""Yale"",""received support from"",""Handelsman Lab""],[""Yale"",""received support from"",""Jacobs-Wagner Lab""]]",Yale,2015,4
"relationships: [[""Technion_HS_Israel"", ""collaborated with"", ""ETH Zurich""]]",Technion_HS_Israel,2015,5
[],Stony_Brook,2015,6
[],Georgia_State,2015,7
[],CU_Boulder,2015,8
[],Oxford,2015,9
[],KU_Leuven,2015,10
"relationships: [[""NRP-UEA-Norwich"", ""collaborated with"", ""BBa_K1618029 Agrobacterium""],[""NRP-UEA-Norwich"",""collaborated with"",""BBa_K1618031 Agrobacterium""],[""NRP-UEA-Norwich"",""collaborated with"",""BBa_K1618032 Agrobacterium""],[""NRP-UEA-Norwich"",""collaborated with"",""BBa_K1618030 Agrobacterium""]]",NRP-UEA-Norwich,2015,11
