text,source_team,year,chunk
"relationships: [[""SDU-Denmark"", ""collaborated with"", ""other iGEM teams""], [""SDU-Denmark"", ""supervised by"", ""Mikkel Girke Jørgensen""]]",SDU-Denmark,2015,0
[],USTC-Software,2015,1
"relationships: [[""UCL"", ""collaborated"", ""iGEM UCLA""]]",UCL,2015,2
relationships: [],Dundee,2015,3
[],Georgia_State,2015,4
"relationships: [[""IIT_Kharagpur"", ""collaborated with"", ""various universities""],[""IIT_Kharagpur"",""called in"",""interested students""],[""IIT_Kharagpur"",""divided into sub-teams with"",""third years and fourth years""],[""IIT_Kharagpur"",""discussed independently with"",""sub-teams""],[""IIT_Kharagpur"",""prepared presentations on ideas with"",""sub-teams""],[""IIT_Kharagpur"",""evaluated ideas with"",""fifth years and other teams""],[""IIT_Kharagpur"",""re-grouped into sub-teams with"",""two shortlisted ideas""]]",IIT_Kharagpur,2015,5
"relationships: [[""Toulouse"", ""collaborated with"", ""other iGEM teams""]]",Toulouse,2015,6
"relationships: [[""Freiburg"", ""affiliated with"", ""BIOSS""], [""Freiburg"", ""received DNA ladder from"", ""Zymo Research""], [""Freiburg"", ""used HEPES from"", ""Roth""], [""Freiburg"", ""used KOH from"", ""Roth""], [""Freiburg"", ""used TRIS from"", ""Roth""], [""Freiburg"", ""used Tween 20 from"", ""Roth""], [""Freiburg"", ""received BSA from"", ""Promega""], [""Freiburg"", ""used Phusion High-Fidelity Polymerase from"", ""NEB""], [""Freiburg"", ""used Q5 High-Fidelity Polymerase Master-Mix from"", ""NEB""], [""Freiburg"", ""used Antarctic Phosphatase from"", ""NEB""], [""Freiburg"", ""used Blunting Enzyme from"", ""NEB""], [""Freiburg"", ""used T4 DNA Ligase from"", ""NEB""], [""Freiburg"", ""used Taq DNA Ligase from"", ""NEB""], [""Freiburg"", ""used T5 Exonuclease from"", ""NEB""], [""Freiburg"", ""used EcoRI from"", ""NEB""], [""Freiburg"", ""used PstI from"", ""NEB""], [""Freiburg"", ""used PstI-HF from"", ""NEB""], [""Freiburg"", ""used BamHI from"", ""NEB""], [""Freiburg"", ""used HindIII from"", ""NEB""], [""Freiburg"", ""used AflII from"", ""NEB""], [""Freiburg"", ""used Acc65I from"", ""NEB""], [""Freiburg"", ""used SpeI from"", ""NEB""], [""Freiburg"", ""used NotI from"", ""NEB""]]",Freiburg,2015,7
"relationships: [[""UCL"", ""collaborated"", ""Teule, et. al.""]]",UCL,2015,8
"relationships: [[""Freiburg"", ""participated in theater project"", ""University of Freiburg""],[""Freiburg"", ""participated in theater project"", ""Theatre of Freiburg""],[""Freiburg"", ""collaborated with humanities' students"", ""University of Freiburg""],[""Freiburg"", ""collaborated with directors and researchers"", ""University of Freiburg""],[""Freiburg"", ""collaborated with directors and researchers"", ""Theatre of Freiburg""]]",Freiburg,2015,9
"relationships: [[""Freiburg"", ""collaborated with"", ""other iGEM teams""]]",Freiburg,2015,10
[],UCLA,2015,11
"relationships: [[""UCSC"", ""collaborated with"", ""other iGEM teams""]]",UCSC,2015,12
"[]
There are no relationships mentioned in the text.",Central_Calgary,2015,13
