text,source_team,year,chunk
"relationships: [[""Genspace"", ""received advice from"", ""Dr. Mickelson""], [""Genspace"", ""used protocol from"", ""Brady lab at Rockefeller University""], [""Genspace"", ""partnered with"", ""BSL2 facility""]]",Genspace,2015,0
relationships: [],SZMS_15_Shenzhen,2015,1
"relationships: [[""Waterloo"", ""collaborated"", ""University of Ottawa""], [""Waterloo"", ""provided data to"", ""Aalto-Helsinki""], [""Waterloo"", ""provided plasmids to"", ""Tec-Monterrey""], [""Waterloo"", ""completed survey for"", ""University of Indonesia""], [""Waterloo"", ""completed survey for"", ""IIT Kharagpur""], [""Waterloo"", ""completed survey for"", ""Paris-Saclay""], [""Waterloo"", ""completed survey for"", ""University College London""], [""University of Ottawa"", ""helped"", ""Waterloo""], [""University of Toronto"", ""provided expertise to"", ""Waterloo""], [""Queen's University"", ""helped"", ""Waterloo""]]",Waterloo,2015,2
"relationships: [[""Elan_Vital_Korea"", ""participated in iGEM competition"", ""other iGEM teams""]]",Elan_Vital_Korea,2015,3
[],Hong_Kong_HKU,2015,4
[],UT-Tokyo,2015,5
"relationships: [[""Exeter"", ""communicated with"", ""Bielefeld iGEM team""], [""Exeter"", ""communicated with"", ""Oxford iGEM team""], [""Exeter"", ""communicated with"", ""Manchester-Graz iGEM team""], [""Exeter"", ""provided article for"", ""Amoy iGEM team""], [""Exeter"", ""attended meetup hosted by"", ""Westminster iGEM""], [""Exeter"", ""hosted group skype with"", ""Sydney iGEM team""], [""Exeter"", ""hosted group skype with"", ""Manchester-Graz iGEM team""], [""Exeter"", ""hosted group skype with"", ""Warwick iGEM team""], [""Exeter"", ""participated in survey by"", ""Kent iGEM team""], [""Exeter"", ""Skyped with"", ""NAIT Edmonton""]]",Exeter,2015,6
[],Central_Calgary,2015,7
"relationships: [[""TU_Delft"", ""collaborated with"", ""iGEM Groningen""]]",TU_Delft,2015,8
[],Bielefeld-CeBiTec,2015,9
"There are no relationships mentioned in the text. Therefore, the relationships list would be [].",Central_Calgary,2015,10
relationships: [],Hangzhou-H14Z,2015,11
