team,context,target,source_team,year,batch_id,chunk_id
TU_Delft,received donation from,Ronald Kest,TU_Delft,2015,586,1
TU_Delft,received donation from,Ina Venema,TU_Delft,2015,586,1
TU_Delft,received donation from,Iris Meijhorst,TU_Delft,2015,586,1
TU_Delft,donated to,Science Center of Delft,TU_Delft,2015,586,1
TU_Delft,donated K'NEX to,charity,TU_Delft,2015,586,1
TU_Delft,partnered with,Delft University of Technology,TU_Delft,2015,586,1
TU_Delft,partnered with,"Faculty Electrical Engineering, Mathematics and Computer Science",TU_Delft,2015,586,1
TU_Delft,partnered with,Faculty of Applied Sciences,TU_Delft,2015,586,1
TU_Delft,partnered with,Department of Biotechnology,TU_Delft,2015,586,1
TU_Delft,partnered with,Department of Bionanoscience,TU_Delft,2015,586,1
TU_Delft,partnered with,Department of Chemical Engineering,TU_Delft,2015,586,1
TU_Delft,partnered with,Delft Health Initiative,TU_Delft,2015,586,1
SCUT-China,previous iGEM competitions,NTU-Singapore,SCUT-China,2015,586,4
SCUT-China,previous iGEM competitions,Queens,SCUT-China,2015,586,4
SCUT-China,previous iGEM competitions,Slovenia,SCUT-China,2015,586,4
SCUT-China,previous iGEM competitions,HUST-China,SCUT-China,2015,586,4
SCUT-China,previous iGEM competitions,UFMG_Brazil,SCUT-China,2015,586,4
SCUT-China,previous iGEM competitions,UIUC_Illinois,SCUT-China,2015,586,4
SCUT-China,previous iGEM competitions,ATOMS-Turkiye,SCUT-China,2015,586,4
SCUT-China,previous iGEM competitions,ITESM-CEM,SCUT-China,2015,586,4
Toulouse,participated in iGEM,Toulouse 2015,Toulouse,2015,586,11
Toulouse,collaborated with,Apicoli,Toulouse,2015,586,11
Toulouse,studied,KEGG database,Toulouse,2015,586,11
Toulouse,focused efforts on,Pyruvate Formate Lyase (PFL),Toulouse,2015,586,11
Washington,advised by,David Younger,Washington,2015,586,13
Washington,advised by,Dongwook Choe,Washington,2015,586,13
Washington,assisted by,Rashmi Ravichandran,Washington,2015,586,13
Washington,member of,Nick Bolten,Washington,2015,586,13
Washington,sponsored by,UW College of Engineering,Washington,2015,586,13
Washington,sponsored by,UW Electrical Engineering,Washington,2015,586,13
Washington,sponsored by,UW Biochemistry,Washington,2015,586,13
Washington,sponsored by,UW Bioengineering,Washington,2015,586,13
Washington,sponsored by,UW Computer Science & Engineering,Washington,2015,586,13
Washington,sponsored by,Geneious,Washington,2015,586,13
Washington,sponsored by,juno Therapeutics,Washington,2015,586,13
Washington,sponsored by,IDT Integrated DNA Technologies,Washington,2015,586,13
Washington,sponsored by,Family and Friends of UW iGEM,Washington,2015,586,13
