text,source_team,year,chunk
"relationships: [[""Paris_Bettencourt"",""received strains from"",""Inserm U1001""],[""Paris_Bettencourt"",""received plasmids from"",""Didier Mazel's lab at Institut Pasteur""],[""Paris_Bettencourt"",""received plasmids from"",""Inserm U1001""],[""Paris_Bettencourt"",""received vector from"",""David Bikard's lab at Institut Pasteur""]]",Paris_Bettencourt,2015,0
"relationships: [[""Yale"", ""collaborated with"", ""Cyan Selects""]]",Yale,2015,1
relationships: [],SDU-Denmark,2015,2
"relationships: [[""SDU-Denmark"", ""collaborated"", ""KPL, Kirkegaard & Perry Laboratories""]]",SDU-Denmark,2015,3
"relationships: [[""Bordeaux"", ""collaborated with"", ""other iGEM teams""],[""Bordeaux"",""mentored"",""a new team""],[""Bordeaux"",""characterized"",""a part""],[""Bordeaux"",""improved"",""an existing BioBrick Part or Device""],[""Bordeaux"",""demonstrated"",""a functional prototype""]]",Bordeaux,2015,4
relationships: [],UCLA,2015,5
"relationships: [[""UCLA"", ""collaborated with"", ""iGEM teams""]]",UCLA,2015,6
"relationships: [[""Amsterdam"", ""participated in iGEM competition"", ""other iGEM teams""]]",Amsterdam,2015,7
[],DTU-Denmark,2015,8
[],Gifu,2015,9
[],Manchester-Graz,2015,10
"relationships: [[""Michigan Software"",""reached out to"",""scientists""],[""Michigan Software"",""surveyed"",""iGEM advisors and student participants""],[""Michigan Software"",""received responses from"",""55 participants""],[""Michigan Software"",""designed ProtoCat based on"",""responses from the survey""],[""Michigan Software"",""implemented ideas from"",""respondents""],[""Michigan Software"",""conducted survey on"",""reproducibility in science""]]",Michigan_Software,2015,11
