text,source_team,year,chunk
"relationships: [[""IIT_Kharagpur"", ""participated in iGEM"", ""other iGEM teams""]]",IIT_Kharagpur,2015,0
[],Central_Calgary,2015,1
[],KU_Leuven,2015,2
[],Brasil-USP,2015,3
"relationships: [[""TU Delft"", ""collaborated with"", ""Dutch iGEM Teams""],[""TU Delft"", ""received support from"", ""Sponsors""],[""TU Delft"", ""built prototype with"", ""DIY open source parts""],[""TU Delft"", ""engineered bacterial cells for"", ""bioink""],[""TU Delft"", ""immobilized cells into"", ""alginate hydrogel""],[""TU Delft"", ""printed lines with a resolution of"", ""1 mm""],[""TU Delft"", ""printed and imaged"", ""4 layers""]]",TU_Delft,2015,4
[],Stanford-Brown,2015,5
"relationships: [[""Stockholm"", ""worked with"", ""Roger Draheim""],[""Stockholm"",""received strain from"",""Roger Draheim""],[""Stockholm"",""chose between"",""gram positive host""]]",Stockholm,2015,6
[],Brasil-USP,2015,7
"relationships: [[""Dundee"", ""collaborated with"", ""other iGEM teams""],[""Dundee"", ""purified"", ""haptoglobin and haemoglobin B""],[""Dundee"", ""characterized"", ""PotD/spermidine interaction""],[""Dundee"", ""purified and characterized"", ""bacterial protein PotD""],[""Dundee"", ""tried to detect"", ""semen""],[""Dundee"", ""tried to detect"", ""saliva""],[""Dundee"", ""tried to detect"", ""nasal mucus""]]",Dundee,2015,8
relationships: [],Central_Calgary,2015,9
"relationships: [[""UCL"",""collaborated"",""iGEM UCLA""]]",UCL,2015,10
