team,context,target,source_team,year,batch_id,chunk_id
Tsinghua,participated in iGEM competition,other iGEM teams,Tsinghua,2015,965,0
MIT iGEM,collaborated with,University of Georgia,MIT,2015,965,1
MIT iGEM,collaborated with,Wellesley-The Tech,MIT,2015,965,1
Aachen,awarded by,MakerFaire organization committee,Aachen,2015,965,2
Aachen,invited by,MakerFaire Berlin,Aachen,2015,965,2
Aachen,thanked,Stratum Braunschweig,Aachen,2015,965,2
Aachen,collaborated with,Technik Garage,Aachen,2015,965,2
Aachen,participated in,iGEM Aachen 2015,Aachen,2015,965,2
Birkbeck,collaborated with,Pinheiro Lab,Birkbeck,2015,965,3
Birkbeck,collaborated with,ISMB staff,Birkbeck,2015,965,3
Birkbeck,collaborated with,UCL iGEM Team 2015,Birkbeck,2015,965,3
Birkbeck,collaborated with,Westminster University,Birkbeck,2015,965,3
Birkbeck,received support from,iGEM Foundation,Birkbeck,2015,965,3
Birkbeck,received support from,SnapGene,Birkbeck,2015,965,3
Bielefeld-CeBiTec,collaborated with,other iGEM teams,Bielefeld-CeBiTec,2015,965,5
Amoy,collaborated with,other iGEM teams,Amoy,2015,965,6
Amoy,interviewed,professors,Amoy,2015,965,6
Amoy,made connections with,organizing committee,Amoy,2015,965,6
Amoy,participated in,open-ended questionnaire,Amoy,2015,965,6
Amoy,had,22 teams join them,Amoy,2015,965,6
NCTU_Formosa,participated in,iGEM competition,NCTU_Formosa,2015,965,8
NCTU_Formosa,learned from,Mammography,NCTU_Formosa,2015,965,8
NCTU_Formosa,learned from,Positron Emission Tomography,NCTU_Formosa,2015,965,8
NCTU_Formosa,followed,NCCN Guideline,NCTU_Formosa,2015,965,8
NCTU_Formosa,met with,recovered patient,NCTU_Formosa,2015,965,8
NCTU_Formosa,participated in,Amoy newsletters,NCTU_Formosa,2015,965,8
NCTU_Formosa,shared experiences with,Amoy newsletters,NCTU_Formosa,2015,965,8
NCTU_Formosa,wrote about,ethics topic in Guangzhou’s Sun Yat-sen University,NCTU_Formosa,2015,965,8
NCTU_Formosa,shared knowledge and opinions with,world,NCTU_Formosa,2015,965,8
NCTU_Formosa,created,fluorescent E.Cotectors with scFv of monoclonal antibody,NCTU_Formosa,2015,965,8
NCTU_Formosa,created,E.Cotectors with gold binding peptide,NCTU_Formosa,2015,965,8
NCTU_Formosa,created,different colors of fluorescent,NCTU_Formosa,2015,965,8
