text,source_team,year,chunk
"relationships: [[""Hangzhou-H14Z"",""collaborated"",""Zhejiang University""],[""Zhejiang Association for Science and Technology"",""provided training for"",""Hangzhou-H14Z""]]",Hangzhou-H14Z,2015,0
[],Oxford,2015,1
[],UCSF,2015,2
"relationships: [[""Oxford"",""participated in iGEM"",""iGEM teams""],[""Oxford"",""used iGEM parts registry"",""iGEM teams""],[""Oxford"",""sourced sequence from"",""paper""],[""Oxford"",""used IDT codon optimisation"",""IDT""]]",Oxford,2015,3
relationships: [],Tsinghua,2015,4
"[]
There are no relationships between teams mentioned in the text.",USTC-Software,2015,5
"relationships: [[""BIT-China"", ""collaborated with"", ""other iGEM teams""],[""BIT-China"",""received support from"",""other iGEM teams""]]",BIT-China,2015,6
relationships: [],Dundee,2015,7
[],Slovenia_HS,2015,8
"relationships: [[""WashU_StLouis"", ""collaborated with"", ""iGEM""],[""WashU_StLouis"",""worked with"",""Laura""],[""WashU_StLouis"",""worked on slides with"",""Laura""],[""WashU_StLouis"",""received recommendations from"",""Tom""],[""WashU_StLouis"",""participated in meeting with"",""iGEM""]]",WashU_StLouis,2015,9
relationships: [],IIT_Delhi,2015,10
[],UCLA,2015,11
