team,context,target,source_team,year,batch_id,chunk_id
Paris_Bettencourt,collaborated with,"Jiang, Bikard 2013",Paris_Bettencourt,2015,449,0
Paris_Bettencourt,referenced,Mojica 2009,Paris_Bettencourt,2015,449,0
Paris_Bettencourt,collaborated with,Nagy 2000,Paris_Bettencourt,2015,449,0
Paris_Bettencourt,referenced,Missirlis 2006,Paris_Bettencourt,2015,449,0
Birkbeck College,affiliated with,Birkbeck team,Birkbeck,2015,449,2
Birkbeck team,presented with,other current students/graduates of Birkbeck College,Birkbeck,2015,449,2
Birkbeck team,collaborated with,other iGEM teams,Birkbeck,2015,449,2
Birkbeck team,inducted into,Lab303/307 at Birkbeck College,Birkbeck,2015,449,2
Birkbeck team,received training from,staff members at Birkbeck College,Birkbeck,2015,449,2
Birkbeck team,discussed roles with,team members,Birkbeck,2015,449,2
Birkbeck team,had a meeting with,sponsors,Birkbeck,2015,449,2
Paris Saclay,participated in,Interlab Study 2015,Paris_Saclay,2015,449,3
Cornell,collaborated,Bath hatchery,Cornell,2015,449,4
Kent,contacted,politicians,Kent,2015,449,5
politicians,replied,Kent,Kent,2015,449,5
politicians,have science-related degrees,Kent,Kent,2015,449,5
academics,associate with,politicians,Kent,2015,449,5
Kent,interviewed,local councilor,Kent,2015,449,5
Kent,contacted,MPs,Kent,2015,449,5
MPs,have busy schedule,Kent,Kent,2015,449,5
Kent,used,WriteToThem.com,Kent,2015,449,5
WriteToThem.com,provides email addresses of MPs,Kent,Kent,2015,449,5
Kent,collected postcodes,team members,Kent,2015,449,5
politicians,reply only to constituents,Kent,Kent,2015,449,5
Kent,interviewed,MPs,Kent,2015,449,5
MPs,feel they don't have knowledge to answer questions,Kent,Kent,2015,449,5
Kent,reminded MPs that their opinions matter,scientists,Kent,2015,449,5
Tianjin,visited,General Hospital of Tianjin Medical University,Tianjin,2015,449,7
Tianjin,received advice from,General Hospital of Tianjin Medical University,Tianjin,2015,449,7
Technion_Israel,received protocol from,Tel Aviv University,Technion_Israel,2015,449,9
Technion_Israel,ordered gBlock from,unknown source,Technion_Israel,2015,449,9
Technion_Israel,performed PCR with primers from,unknown source,Technion_Israel,2015,449,9
Technion_Israel,printed design in,Prof. Moran Bercovici's lab,Technion_Israel,2015,449,9
Technion_Israel,performed PCR with primers from,unknown source,Technion_Israel,2015,449,9
Technion_Israel,transformed product into,Top10,Technion_Israel,2015,449,9
Technion_Israel,designed containers for solutions with,unknown source,Technion_Israel,2015,449,9
Technion_Israel,designed handle and body of comb to be printed separately because of,unknown reason,Technion_Israel,2015,449,9
Technion_Israel,performed colony PCR on,B.subtilis and E. coli DH5a,Technion_Israel,2015,449,9
Technion_Israel,made glycerol stock and performed miniprep on,positive colony of E. Coli DH5α,Technion_Israel,2015,449,9
