text,source_team,year,chunk
[],Rock_Ridge_Virginia,2015,0
[],Oxford,2015,1
[],Brasil-USP,2015,2
[],SDU-Denmark,2015,3
"relationships: [[""SDU-Denmark"", ""participated in Danish Meetup"", ""DTU iGEM Team""], [""SDU-Denmark"", ""participated in Nordic Jamboree"", ""Uppsala iGEM Team""], [""Uppsala iGEM Team"", ""contacted for help"", ""SDU-Denmark""], [""SDU-Denmark"", ""helped with survey"", ""d'Aix Marseille Université 2015 iGEM team""]]",SDU-Denmark,2015,4
"relationships: [[""Dundee"", ""collaborated with"", ""other iGEM teams""]]",Dundee,2015,5
"relationships: [[""Korea_U_Seoul"", ""participated in"", ""iGEM Korean Team Meetup""],[""Korea_U_Seoul"",""supported and mentored"",""Korean High School iGEM teams""],[""Korea_U_Seoul"",""helped organize"",""iGEM Korean Team Meetup""],[""Korea University"",""received lecture from"",""Korea_U_Seoul""]]",Korea_U_Seoul,2015,6
"relationships: [[""IIT Delhi"", ""mentored by"", ""Manisha Lamba""],[""IIT Delhi"", ""mentored by"", ""Omkar Vinchure""],[""IIT Delhi"", ""mentored by"", ""Varsha Ashok Walvekar""]]",IIT_Delhi,2015,7
"relationships: [[""UCL"", ""collaborated"", ""other iGEM teams""]]",UCL,2015,8
"relationships: [[""SKLBC-DGSYZX"", ""collaborated with"", ""TJU iGEM 2015""],[""SKLBC-DGSYZX"",""collaborated with"",""SCUT-China""],[""SKLBC-DGSYZX"",""collaborated with"",""SYSU-China""],[""SKLBC-DGSYZX"",""collaborated with"",""SKLBC-China""],[""SKLBC-DGSYZX"",""collaborated with"",""SYSU-Software""],[""SKLBC-DGSYZX"",""collaborated with"",""SCUT""]]",SKLBC-DGSYZX,2015,9
