text,source_team,year,chunk
[],IIT_Delhi,2015,0
[],Georgia_State,2015,1
[],Freiburg,2015,2
"relationships: [[""WashU_StLouis"", ""collaborated with"", ""iGEM teams""],[""WashU_StLouis"",""received support from"",""iGEM teams""]]",WashU_StLouis,2015,3
[],Central_Calgary,2015,4
[],Oxford,2015,5
[],UCL,2015,6
"relationships: [[""Danzi_Kesh_8"", ""collaborated with"", ""other iGEM teams""]]",Danzi_Kesh_8,2015,7
relationships: [],XJTLU-CHINA,2015,8
"relationships: [[""Oxford"", ""collaborated with"", ""other iGEM teams""]]",Oxford,2015,9
"relationships: [[""Slovenia_HS"", ""collaborated"", ""other iGEM teams""]]",Slovenia_HS,2015,10
