team,context,target,source_team,year,batch_id,chunk_id
Toulouse,received support from,LISBP,Toulouse,2015,110,1
Toulouse,received financial support from,sponsors,Toulouse,2015,110,1
Toulouse,received references from,Thierry Dufresne,Toulouse,2015,110,1
Toulouse,received references from,Yves Leconte,Toulouse,2015,110,1
Toulouse,received support from,Vincent Grégoire-Delory,Toulouse,2015,110,1
Toulouse,received support from,Anne Cambon-Thomsen,Toulouse,2015,110,1
Toulouse,received support from,Simon Desbois,Toulouse,2015,110,1
BIT,collaborated with,BIT-China,BIT,2015,110,8
BIT,participated in,China-US Young Maker Competition,BIT,2015,110,8
BIT,discussed problems with,BIT-China,BIT,2015,110,8
BIT,held symposium with,China PLA General Hospital,BIT,2015,110,8
BIT,received support from,China-US Young Maker Competition,BIT,2015,110,8
BIT,received support from,China PLA General Hospital,BIT,2015,110,8
TU_Eindhoven,consulted with,Frank van der Wilk from COGEM,TU_Eindhoven,2015,110,10
TU_Eindhoven,designed by,iGEM team of Paris Bettencourt (2012),TU_Eindhoven,2015,110,10
