text,source_team,year,chunk
"relationships: [[""SCUT"", ""received lab safety training from"", ""senior fellow-student brothers and sisters""],[""SCUT"", ""participated in meetup with"", ""Sun Yat-sen University Guangzhou, China""],[""SCUT"", ""exchanged views with"", ""modeling team""],[""SCUT"", ""received advice from"", ""teacher and members of other teams""],[""SCUT"", ""attended professional forum with"", ""unknown organization""]]",SCUT,2015,0
[],SZU_China,2015,1
relationships: [],SJTU-BioX-Shanghai,2015,2
[],UCSF,2015,3
[],ATOMS-Turkiye,2015,4
"relationships: [[""KU Leuven"", ""modeling cooperation with"", ""Toulouse team""]]",KU_Leuven,2015,5
[],Bielefeld-CeBiTec,2015,6
"relationships: [[""ETH Zurich"", ""collaborated"", ""iGEM teams""],[""ETH Zurich"",""performed experiments with"",""mammalian cells""],[""ETH Zurich"",""designed and tested"",""microfluidic setup""],[""ETH Zurich"",""performed experiments to show"",""expression, externalization, and functionality of INP-Annexin V construct""],[""ETH Zurich"",""designed experiments to test"",""quorum sensing properties of final and working constructs""],[""ETH Zurich"",""integrated elevated lactate production by cancer cells"",""bacteria""]]",ETH_Zurich,2015,7
"relationships: [[""Bielefeld-CeBiTec"", ""tested"", ""City College""],[""Bielefeld-CeBiTec"",""collaborated"",""Harmon College""],[""Bielefeld-CeBiTec"",""received support from"",""Addgene""],[""Bielefeld-CeBiTec"",""received plasmids from"",""Baker lab at Southwestern University""],[""Bielefeld-CeBiTec"",""co-organized meetup with"",""Branch Western""],[""Bielefeld-CeBiTec"",""participated in survey by"",""Barkley""],[""Bielefeld-CeBiTec"",""tested copper sensor with"",""iGEM Harmon College""],[""Bielefeld-CeBiTec"",""tested copper sensor in"",""in vitro transcription translation approach""]]",Bielefeld-CeBiTec,2015,8
"relationships: [[""SF_Bay_Area_DIYBio"",""coordinated with"",""Jay""],[""SF_Bay_Area_DIYBio"",""coordinated with"",""Patrik""],[""SF_Bay_Area_DIYBio"",""coordinated with"",""Eric Harness""],[""SF_Bay_Area_DIYBio"",""coordinated with"",""Wayne""],[""SF_Bay_Area_DIYBio"",""participated in survey"",""Indiegogo Campaign""],[""SF_Bay_Area_DIYBio"",""participated in survey"",""Poster""],[""SF_Bay_Area_DIYBio"",""participated in survey"",""Wiki""],[""SF_Bay_Area_DIYBio"",""presented at"",""S4 conference""],[""SF_Bay_Area_DIYBio"",""attended meeting with"",""BioCurious""],[""SF_Bay_Area_DIYBio"",""attended meeting with"",""CCL""],[""SF_Bay_Area_DIYBio"",""attended meeting with"",""Zoom""],[""SF_Bay_Area_DIYBio"",""collaborated with"",""BioCurious""],[""SF_Bay_Area_DIYBio"",""collaborated with"",""CCL""],[""SF_Bay_Area_DIYBio"",""collaborated with"",""Zoom""],[""SF_Bay_Area_DIYBio"",""received support from"",""UV-Vis 2900, Hitachi, Japan""],[""SF_Bay_Area_DIYBio"",""received support from"",""IDT""],[""SF_Bay_Area_DIYBio"",""received support from"",""Addgene""]]

Note: The relationships mentioned in the text are not explicitly stated, so some relationships may be inferred based on the context.",SF_Bay_Area_DIYBio,2015,9
[],Technion_Israel,2015,10
"relationships: [[""Nagahama"", ""submitted"", ""iGEM Registry""]]",Nagahama,2015,11
