text,source_team,year,chunk
"relationships: [[""UCL"", ""collaborated"", ""UCLA""]]",UCL,2015,0
"relationships: [[""XJTLU-CHINA"", ""collaborated"", ""TW-3""],[""XJTLU-CHINA"",""collaborated"",""TW-4""],[""XJTLU-CHINA"",""collaborated"",""TW-5""],[""XJTLU-CHINA"",""collaborated"",""TW-6""],[""XJTLU-CHINA"",""collaborated"",""TW-7""],[""XJTLU-CHINA"",""collaborated"",""CT-3""],[""XJTLU-CHINA"",""collaborated"",""CT-4""],[""XJTLU-CHINA"",""collaborated"",""CT-5""],[""XJTLU-CHINA"",""collaborated"",""CT-6""],[""XJTLU-CHINA"",""collaborated"",""CT-7""],[""XJTLU-CHINA"",""recycled gel of"",""pr-2""],[""XJTLU-CHINA"",""recycled gel of"",""pr-8""],[""XJTLU-CHINA"",""recycled gel of"",""ct-4""],[""XJTLU-CHINA"",""introduced into"",""Top 10 F'""],[""XJTLU-CHINA"",""introduced into"",""DH10B""],[""XJTLU-CHINA"",""selected clone of"",""ct-4""],[""XJTLU-CHINA"",""sent to sequencing"",""ct-4""],[""XJTLU-CHINA"",""recycled gel of"",""pr-1""],[""XJTLU-CHINA"",""recycled gel of"",""pr-9""],[""XJTLU-CHINA"",""recycled gel of"",""Terminator""],[""XJTLU-CHINA"",""introduced into"",""Top 10 F'""],[""XJTLU-CHINA"",""introduced into"",""DH10B""],[""XJTLU-CHINA"",""sent to sequencing"",""pr-1""],[""XJTLU-CHINA"",""sent to sequencing"",""pr-9""],[""XJTLU-CHINA"",""sent to sequencing"",""Terminator""],[""XJTLU-CHINA"",""sent to sequencing"",""tj-9""],[""XJTLU-CHINA"",""sent to sequencing"",""pr-2""],[""XJTLU-CHINA"",""sent to sequencing"",""pr-8""],[""XJTLU-CHINA"",""sent to sequencing"",""pr-9""],[""XJTLU-CHINA"",""sent to sequencing"",""Terminator""],[""XJTLU-CHINA"",""recycled gel of"",""pr-1""],[""XJTLU-CHINA"",""sent to sequencing"",""pr-1""],[""XJTLU-CHINA"",""sent to sequencing"",""pr-9""],[""XJTLU-CHINA"",""sent to sequencing"",""Terminator""],[""XJTLU-CHINA"",""sent to sequencing"",""tj-9""],[""XJTLU-CHINA"",""selected clone of"",""pr-1""],[""XJTLU-CHINA"",""selected clone of"",""pr-9""],[""XJTLU-CHINA"",""selected clone of"",""Terminator""],[""XJTLU-CHINA"",""selected clone of"",""tj-9""],[""XJTLU-CHINA"",""collaborated"",""CT-10""],[""XJTLU-CHINA"",""collaborated"",""CT-11""],[""XJTLU-CHINA"",""collaborated"",""CT-12""],[""XJTLU-CHINA"",""collaborated"",""CT-13""],[""XJTLU-CHINA"",""added label for"",""CT-10""],[""XJTLU-CHINA"",""added label for"",""CT-11""],[""XJTLU-CHINA"",""added label for"",""CT-12""],[""XJTLU-CHINA"",""added label for"",""CT-13""],[""XJTLU-CHINA"",""built experiment of"",""NT-1""],[""XJTLU-CHINA"",""built experiment of"",""NT-2""],[""XJTLU-CHINA"",""built experiment of"",""NT-3""],[""XJTLU-CHINA"",""built experiment of"",""NT-4""],[""XJTLU-CHINA"",""built experiment of"",""NT-5""],[""XJTLU-CHINA"",""built experiment of"",""NT-6""],[""XJTLU-CHINA"",""built experiment of"",""NT-7""],[""XJTLU-CHINA"",""built experiment of"",""NT-8""],[""XJTLU-CHINA"",""connected by"",""TJ-1""],[""XJTLU-CHINA"",""connected by"",""TJ-2""],[""XJTLU-CHINA"",""connected by"",""TJ-3""],[""XJTLU-CHINA"",""connected by"",""TJ-4""],[""XJTLU-CHINA"",""connected by"",""TJ-5""],[""XJTLU-CHINA"",""connected by"",""TJ-6""],[""XJTLU-CHINA"",""connected by"",""TJ-7""],[""XJTLU-CHINA"",""connected by"",""TJ-8""],[""XJTLU-CHINA"",""connected by"",""CT-3""]]",XJTLU-CHINA,2015,1
"relationships: [[""UCLA"", ""collaborated with"", ""other iGEM teams""]]",UCLA,2015,2
[],Dundee,2015,3
[],UCLA,2015,4
"relationships: [[""Paris-Saclay"", ""held discussion with"", ""High school students""],[""Paris-Saclay"",""offered private visit to"",""Institute of Integrative Biology of the Cell""],[""Paris-Saclay"",""corresponded with"",""IT Magazine""],[""Paris-Saclay"",""published article in"",""IT Magazine""],[""Paris-Saclay"",""attends events at"",""La fête de la science""],[""Paris-Saclay"",""planning activities for"",""La fête de la science""],[""Paris-Saclay"",""collaborated with"",""iGEM 2015 teams""],[""Paris-Saclay"",""conducted biosafety survey with"",""iGEM 2015 teams""]]",Paris_Saclay,2015,5
"[""SF_Bay_Area_DIYBio"", ""member of"", ""Counter Culture Labs""]
[""SF_Bay_Area_DIYBio"", ""regular at"", ""BioCurious Plant Bio Group""]",SF_Bay_Area_DIYBio,2015,6
[],Hangzhou-H14Z,2015,7
[],WashU_StLouis,2015,8
[],Central_Calgary,2015,9
"relationships: [[""Hangzhou-H14Z"", ""collaborated with"", ""unknown iGEM teams""]]",Hangzhou-H14Z,2015,10
"relationships: [[""Aachen"", ""cooperated with"", ""Slovenia HS""]]",Aachen,2015,11
