text,source_team,year,chunk
[],Hangzhou-H14Z,2015,0
"relationships: [[""Danzi Kesh 8"", ""collaborated"", ""other iGEM teams""],[""Danzi Kesh 8"",""conducted survey"",""residents of Kiryat Shmona""],[""Danzi Kesh 8"",""conducted survey"",""celiac patients""],[""Danzi Kesh 8"",""received support from"",""residents of Kiryat Shmona""],[""Danzi Kesh 8"",""received support from"",""celiac patients""]]",Danzi_Kesh_8,2015,1
"relationships: [[""ETH_Zurich"", ""collaborated with"", ""future iGEM teams""],[""ETH_Zurich"",""provided a system for lactate detection to"",""future iGEM teams""]]",ETH_Zurich,2015,2
[],Heidelberg,2015,3
[],TU_Delft,2015,4
"relationships: [[""Uppsala"", ""collaborated with"", ""Stockholm iGEM team""]]",Uppsala,2015,5
relationships: [],UCL,2015,6
"relationships: [[""SF_Bay_Area_DIYBio"", ""collaborated"", ""Ramsel""],[""SF_Bay_Area_DIYBio"",""collaborated"",""Catherine""],[""SF_Bay_Area_DIYBio"",""collaborated"",""Kye""],[""SF_Bay_Area_DIYBio"",""collaborated"",""Laurent""],[""SF_Bay_Area_DIYBio"",""collaborated"",""Adarsh""],[""SF_Bay_Area_DIYBio"",""collaborated"",""David Hou""],[""SF_Bay_Area_DIYBio"",""collaborated"",""Shreya T""],[""SF_Bay_Area_DIYBio"",""collaborated"",""Rikke""],[""SF_Bay_Area_DIYBio"",""collaborated"",""Milo""],[""SF_Bay_Area_DIYBio"",""received support from"",""Plasmid.com""],[""SF_Bay_Area_DIYBio"",""coordinated with"",""Antonio Lamb""],[""SF_Bay_Area_DIYBio"",""coordinated with"",""Jay""],[""SF_Bay_Area_DIYBio"",""coordinated with"",""Eric""],[""SF_Bay_Area_DIYBio"",""contacted"",""NEB""],[""SF_Bay_Area_DIYBio"",""contacted"",""Agilent""],[""SF_Bay_Area_DIYBio"",""contacted"",""Minnesota 2012 team""],[""SF_Bay_Area_DIYBio"",""researched with"",""Patrik""]]",SF_Bay_Area_DIYBio,2015,7
"relationships: [[""Tsinghua"", ""visited"", ""National Cancer Center""],[""Tsinghua"",""communicated with"",""experts at National Cancer Center""],[""Tsinghua"",""visited"",""labs""],[""Tsinghua"",""gave questionnaires to"",""public""],[""Tsinghua"",""contacted"",""medical students at National Cancer Center""],[""Tsinghua"",""communicated with"",""doctors at National Cancer Center""],[""iGEM foundation"",""can offer support to"",""Tsinghua""],[""iGEM foundation"",""can offer resources to"",""Tsinghua""]]",Tsinghua,2015,8
"relationships: [[""TU_Eindhoven"", ""received lab tour from"", ""department of Biomedical Engineering""],[""TU_Eindhoven"", ""received lab access from"", ""department of Biomedical Engineering""],[""TU_Eindhoven"", ""received support from"", ""Policy Practices""],[""iGEM Paris Bettencourt, Amoy & Pasteur"", ""made newsletter for"", ""TU_Eindhoven""],[""Manchester-Graz"", ""shared knowledge with"", ""TU_Eindhoven""],[""Vanderbilt"", ""shared knowledge with"", ""TU_Eindhoven""],[""Carnegie Mellon"", ""shared knowledge with"", ""TU_Eindhoven""],[""Waterloo"", ""shared knowledge with"", ""TU_Eindhoven""],[""York"", ""shared knowledge with"", ""TU_Eindhoven""],[""NRP-UEA-Norwich"", ""shared knowledge with"", ""TU_Eindhoven""],[""Stockholm"", ""shared knowledge with"", ""TU_Eindhoven""],[""UCLA"", ""shared knowledge with"", ""TU_Eindhoven""],[""UIUC Illinois"", ""shared knowledge with"", ""TU_Eindhoven""],[""Toulouse"", ""shared knowledge with"", ""TU_Eindhoven""],[""CSU Fort Collins"", ""shared knowledge with"", ""TU_Eindhoven""],[""Minnesota"", ""shared knowledge with"", ""TU_Eindhoven""],[""TU_Eindhoven"", ""designed website using"", ""The Noun Project""],[""TU_Eindhoven"", ""used icons from"", ""The Noun Project""],[""TU_Eindhoven"", ""used font from"", ""Aleo Font""],[""Iggy Azalea and Britney Spears"", ""contributed to"", ""TU_Eindhoven""],[""Tess Gaerthé"", ""contributed to"", ""TU_Eindhoven""]]",TU_Eindhoven,2015,9
[],IIT_Delhi,2015,10
[],ETH_Zurich,2015,11
"relationships: [[""CGU_Taiwan"", ""participated in"", ""iGEM proposal writing""],[""CGU_Taiwan"",""participated in"",""team recruitment""],[""CGU_Taiwan"",""received sponsorship from"",""Integrated DNA Technologies""],[""Chang Gung University"",""supported"",""CGU_Taiwan""]]",CGU_Taiwan,2015,12
"relationships: [[""ITB_INDONESIA"", ""collaborated with"", ""R & D Center for Oil and Gas Technology (LEMIGAS)""], [""ITB_INDONESIA"", ""had a talk with"", ""Dr. Ir. Leksono Mucharam, M.Sc.""], [""ITB_INDONESIA"", ""interviewed"", ""Ir. Novyal Erwin, Ex Site Manager""]]",ITB_INDONESIA,2015,13
relationships: [],Edinburgh,2015,14
[],Dundee,2015,15
