text,source_team,year,chunk
"[]
There are no relationships mentioned in the text.",Georgia_State,2015,0
"relationships: [[""GeorgiaTech"",""participated in iGEM"",""other iGEM teams""],[""GeorgiaTech"",""uses phage display"",""protein-protein and protein-ligand interactions""],[""GeorgiaTech"",""uses pIII phage display"",""compatible with different proteins of different sizes""],[""GeorgiaTech"",""uses phage display"",""to screen for binding and identify proteins with desired properties""],[""GeorgiaTech"",""uses phage display"",""for activity-based screening and artificial evolution of copper-binding proteins""]]",GeorgiaTech,2015,1
"[]
There are no relationships mentioned in the text.",Georgia_State,2015,2
"relationships: [[""London_Biohackspace"", ""designed yeast strain expressing miraculin protein"", ""BBa_K1845002""], [""London_Biohackspace"", ""designed yeast strain expressing lycopene biosynthesis enzymes"", ""red pigmented beer""], [""London_Biohackspace"", ""designed yeast strain with overexpressed ATF1 gene"", ""BBa_K1845003""], [""London_Biohackspace"", ""designed yeast strain expressing OneProt2 protein"", ""improved nutritional element beer""], [""London_Biohackspace"", ""designed genetic parts and protocols for community to produce new yeast strains"", ""community lab""], [""London_Biohackspace"", ""designed filtration method for competent cells preparation"", ""community lab""]]",London_Biohackspace,2015,3
"relationships: [[""UESTC_Software"", ""collaboration"", ""iGEM teams in southwest of China""],[""UESTC_Software"",""communication with"",""Faculty of Medicine""],[""UESTC_Software"",""communication with"",""Faculty of Engineering of HKU""],[""UESTC_Software"",""communication with"",""Chengdu NO.7 High School JiaXiang Foreign Language School""],[""UESTC_Software"",""communication with"",""students from Faculty of Engineering of HKU""],[""UESTC_Software"",""developed game with"",""Xcode""],[""UESTC_Software"",""invited foreign students to play game""],[""UESTC_Software"",""collected comments from foreign students""]]",UESTC_Software,2015,4
"relationships: [[""KU_Leuven"", ""collaboration with"", ""Toulouse""],[""KU_Leuven"",""received gadgets from"",""sponsors""],[""KU_Leuven"",""collaboration with"",""Dirk Roose""],[""KU_Leuven"",""collaboration with"",""Jo De Wachter""],[""KU_Leuven"",""collaboration with"",""MATLAB webinar""],[""KU_Leuven"",""collaboration with"",""schools""],[""KU_Leuven"",""collaboration with"",""Genzyme""],[""KU_Leuven"",""collaboration with"",""Gips Mineral""],[""KU_Leuven"",""collaboration with"",""VWR""]]",KU_Leuven,2015,5
[],Freiburg,2015,6
"[]
There are no relationships mentioned in the text.",Gifu,2015,7
[],Georgia_State,2015,8
[],Nagahama,2015,9
