team,context,target,source_team,year,batch_id,chunk_id
WLC-Milwaukee,participated in survey,NEFU_China,WLC-Milwaukee,2015,947,2
WLC-Milwaukee,participated in survey,Stanford-Brown,WLC-Milwaukee,2015,947,2
WLC-Milwaukee,participated in survey,iGEM Nankai,WLC-Milwaukee,2015,947,2
WLC-Milwaukee,participated in survey,Santa Clara University,WLC-Milwaukee,2015,947,2
WLC-Milwaukee,participated in survey,Minnesota,WLC-Milwaukee,2015,947,2
WLC-Milwaukee,participated in survey,Brown University,WLC-Milwaukee,2015,947,2
HZAU-China,collaborated,Tsinghua-A iGEM 2011,HZAU-China,2015,947,4
HZAU-China,used parameters from,HUST-China iGEM 2013,HZAU-China,2015,947,4
HZAU-China,referenced paper by,Arthur Prindle et al.,HZAU-China,2015,947,4
HZAU-China,referenced paper by,Jeffrey J. Tabor,HZAU-China,2015,947,4
HZAU-China,modified procedure in,MATLAB,HZAU-China,2015,947,4
UCL,contacted,"research, mental health charities, and artists",UCL,2015,947,6
UCL,collaborated,other iGEM teams,UCL,2015,947,6
UCL,participated in,Interlab Study,UCL,2015,947,6
UCL,transformed cells with,"promoters (Gad-A+RBS, Gad-A, and PyeAr)",UCL,2015,947,6
UCL,performed ligation and transformation of,TPH1 with PSB1C3,UCL,2015,947,6
UCL,miniprepped,cultures transformed with own promoters,UCL,2015,947,6
UCL,discussed entrepreneurship with,team members,UCL,2015,947,6
UCL,met with,amazing people at the Dragon cafe,UCL,2015,947,6
SYSU_CHINA,received technical support from,Yan Zhang,SYSU_CHINA,2015,947,7
SYSU_CHINA,received funding from,Yan Zhang,SYSU_CHINA,2015,947,7
SYSU_CHINA,received guidance from,Yongjun Lu,SYSU_CHINA,2015,947,7
SYSU-China,affiliated with,Sun Yat-sen University,SYSU_CHINA,2015,947,7
Wellesley_TheTech,met with,BU,Wellesley_TheTech,2015,947,8
Wellesley_TheTech,met with,MIT,Wellesley_TheTech,2015,947,8
BU,met with,Wellesley_TheTech,Wellesley_TheTech,2015,947,8
MIT,met with,Wellesley_TheTech,Wellesley_TheTech,2015,947,8
BU,collaborated with,Wellesley_TheTech,Wellesley_TheTech,2015,947,8
MIT,collaborated with,Wellesley_TheTech,Wellesley_TheTech,2015,947,8
Valencia UPV,collaborated,Alfredo Quijano,Valencia_UPV,2015,947,10
Valencia UPV,collaborated,Agostina de Luca,Valencia_UPV,2015,947,10
Valencia UPV,collaborated,Mónica Gutiérrez,Valencia_UPV,2015,947,10
Valencia UPV,collaborated,Mart Millet,Valencia_UPV,2015,947,10
Valencia UPV,collaborated,Guillermo Puchalt,Valencia_UPV,2015,947,10
Valencia UPV,collaborated,Daniel Pellicer,Valencia_UPV,2015,947,10
Dundee,collaborated with,other iGEM teams,Dundee,2015,947,12
Dundee,received support from,other iGEM teams,Dundee,2015,947,12
Dundee,coordinated sequencing with,other iGEM teams,Dundee,2015,947,12
