text,source_team,year,chunk
[],UB_Indonesia,2015,0
[],WLC-Milwaukee,2015,1
"relationships: [[""Tuebingen"", ""collaborated"", ""pTUM100""],[""Tuebingen"",""collaborated"",""pTUM104""],[""Tuebingen"",""collaborated"",""pSB1C3""],[""Tuebingen"",""participated in interlab study with"",""J23101""],[""Tuebingen"",""participated in interlab study with"",""J23106""]]",Tuebingen,2015,2
relationships: [],XJTLU-CHINA,2015,3
[],Westminster,2015,4
"relationships: [[""UCL"",""collaborated with"",""iGEM UCLA""]]",UCL,2015,5
[],SDU-Denmark,2015,6
"relationships: [[""EPF_Lausanne"", ""participated in iGEM"", ""other iGEM teams""]]",EPF_Lausanne,2015,7
"relationships: [[""HKUST-Rice"",""collaborated"",""Tokyo Tech 2013 iGEM team""]]",HKUST-Rice,2015,8
[],UCL,2015,9
