text,source_team,year,chunk
relationships: [],UCLA,2015,0
"relationships: [[""ETH_Zurich"", ""participated in"", ""iGEM competition""]]",ETH_Zurich,2015,1
"relationships: [[""UCLA"", ""prepared fibers for"", ""Instron testing""]]",UCLA,2015,2
"relationships: [[""Birkbeck"", ""amplified synthetic genes"", ""unknown iGEM teams""],[""Birkbeck"",""attempted 3A assembly"",""unknown iGEM teams""],[""Birkbeck"",""troubleshooting"",""unknown iGEM teams""],[""Birkbeck"",""cloned tail fibre assembly circuit"",""unknown iGEM teams""],[""Birkbeck"",""cloned promoter into TetR circuit"",""unknown iGEM teams""],[""Birkbeck"",""attended UK iGEM meet-up"",""University of Westminster""]]",Birkbeck,2015,3
"relationships: [[""IIT_Delhi"", ""collaborated"", ""IIT Kharagpur""],[""IIT_Delhi"",""received support from"",""Prof. Shaikh Ziauddin Ahammad""],[""IIT_Delhi"",""received support from"",""Dr. Stefan Oehler""],[""IIT_Delhi"",""received support from"",""Prof. James Gomes""],[""IIT_Delhi"",""received support from"",""Prof. Biswajit Kundu""],[""IIT_Delhi"",""received support from"",""Prof. P.V.M Rao""],[""IIT_Delhi"",""received support from"",""Prof. Anurag Sharma""],[""IIT_Delhi"",""received support from"",""Anamika Singh""],[""IIT_Delhi"",""received support from"",""Garima Goyal""],[""IIT_Delhi"",""received support from"",""Karan Varshney""]]",IIT_Delhi,2015,4
[],IONIS_Paris,2015,5
"relationships: [[""Oxford"", ""collaborated with"", ""Kyle""],[""Oxford"",""received support from"",""Leon""],[""Oxford"",""received support from"",""Mabel""],[""Oxford"",""received support from"",""James""],[""Oxford"",""received support from"",""Ria""],[""Oxford"",""received support from"",""Duke""]]",Oxford,2015,6
"relationships: [[""Carnegie_Mellon"", ""participated in iGEM"", ""CDCelRFP 4 Reverse""], [""Carnegie_Mellon"", ""participated in iGEM"", ""CDCelRFP 4 Forward""], [""Carnegie_Mellon"", ""participated in iGEM"", ""PelBRFP 3 Forward""], [""Carnegie_Mellon"", ""participated in iGEM"", ""PelBRFP 4 Forward""], [""Carnegie_Mellon"", ""participated in iGEM"", ""Firefly 2 Reverse""]]",Carnegie_Mellon,2015,7
"relationships: [[""Slovenia_HS"", ""collaborated with"", ""reporters and journalists""],[""Slovenia_HS"",""featured on"",""Radio Študent""],[""Slovenia_HS"",""interviewed for"",""evening news programs""]]",Slovenia_HS,2015,8
"relationships: [[""Northeastern Boston"", ""collaborated with"", ""Regeneron""],[""Northeastern Boston"",""proposed use of"",""microalgae as antibody production platform""],[""Northeastern Boston"",""referenced modeling by"",""Brockmann's group at Humbolt University""],[""Northeastern Boston"",""referenced study on"",""ZMapp antibody cocktail""],[""Northeastern Boston"",""lack of supply of"",""ZMapp during Ebola Outbreak""]]",Northeastern_Boston,2015,9
"[""KU Leuven"", ""organized"", ""iGEM 2015 Symposium""]
[""KU Leuven"", ""presented"", ""Spot E.Shape""]
[""KU Leuven"", ""collaborated with"", ""iGEM Paris-Saclay""]
[""KU Leuven"", ""collaborated with"", ""iGEM TU Eindhoven""]
[""KU Leuven"", ""collaborated with"", ""iGEM Amsterdam""]
[""KU Leuven"", ""collaborated with"", ""iGEM TU Darmstadt""]
[""KU Leuven"", ""participated in a debate with"", ""UGent""]
[""KU Leuven"", ""participated in a debate with"", ""VUB""]
[""KU Leuven"", ""participated in a debate with"", ""Desktop Genetics""]",KU_Leuven,2015,10
"relationships: [[""OLS_Canmore_AB_CA"", ""collaborated with"", ""Consort""],[""OLS_Canmore_AB_CA"",""received feedback from"",""Joshua Lamb""],[""OLS_Canmore_AB_CA"",""received feedback from"",""Sam Davies""],[""OLS_Canmore_AB_CA"",""contacted by"",""alinaarvisais@isidore.redeemer.ab.ca""],[""OLS_Canmore_AB_CA"",""contacted by"",""taliadixon@isidore.redeemer.ab.ca""]]",OLS_Canmore_AB_CA,2015,11
"relationships: [[""SDU-Denmark"", ""collaborated"", ""other iGEM teams""]]",SDU-Denmark,2015,12
"relationships: [[""Aalto-Helsinki"", ""discussed"", ""University""],[""Aalto-Helsinki"",""ordered sequencing from"",""Institute of Molecular Medicine Finland""],[""Aalto-Helsinki"",""talked about iGEM to"",""Finnish Biology Olympiad candidates""],[""Aalto-Helsinki"",""attempted Gibson Assembly with"",""gene parts""],[""Aalto-Helsinki"",""organized Nordic iGEM Conference with"",""iGEM Uppsala""],[""Aalto-Helsinki"",""organized Nordic iGEM Conference with"",""iGEM Stockholm""],[""Aalto-Helsinki"",""rehearsed presentation with"",""Uppsala""],[""University of Helsinki"",""published article about"",""Aalto-Helsinki""],[""Aalto-Helsinki"",""ordered plasmid from"",""Merck Life Science""],[""Stora Enso"",""became sponsor of"",""Aalto-Helsinki""],[""AYY"",""joined partners with"",""Aalto-Helsinki""],[""Aalto-Helsinki"",""met with"",""Tarja Knuuttila""],[""Aalto-Helsinki"",""had Skype meeting with"",""iGEM Stockholm""],[""Aalto-Helsinki"",""had Skype meeting with"",""Slovenia HS""],[""Aalto-Helsinki"",""had discussion about modeling with"",""iGEM Dundee""],[""Aalto-Helsinki"",""had meeting with"",""Elena Czeizler""],[""Aalto-Helsinki"",""had Skype meeting with"",""Edinburgh team""],[""Aalto-Helsinki"",""had discussion with"",""Anja Martinez""],[""Aalto-Helsinki"",""took part in IDT webinar on"",""gBlocks""],[""Aalto-Helsinki"",""registered to"",""iGEM Interlab measurement study""],[""Aalto-Helsinki"",""had discussion with"",""Thermo Fisher Scientific""]]",Aalto-Helsinki,2015,13
