text,source_team,year,chunk
[],UCL,2015,0
"relationships: [[""UNITN-Trento"", ""collaborated with"", ""TU_Darmstat""], [""UNITN-Trento"", ""improved"", ""BBa_K773002""], [""UNITN-Trento"", ""improved"", ""proteorhodopsin part""], [""UNITN-Trento"", ""affiliated with"", ""University of Trento""], [""UNITN-Trento"", ""affiliated with"", ""CIBIO - Centre for Integrative Biology""], [""UNITN-Trento"", ""affiliated with"", ""iGEM HeadQuarter""]]",UNITN-Trento,2015,1
[],UCSF,2015,2
"relationships: [[""SJTU-BioX-Shanghai"", ""collaborated with"", ""Nanjing iGEM team""],[""NJU-China iGEM team"", ""shared immobilization material with"", ""SJTU-BioX-Shanghai""]]",SJTU-BioX-Shanghai,2015,3
"[]To Do
-Learn HTML -Learn WebGL -Learn JavaScript -PCR mFa with pGEM41 -Miniprep -DNA Sequence

Relationships: []",UCSF,2015,4
"relationships: [[""Danzi_Kesh_8"", ""collaborated with"", ""Technion HS Team""], [""Danzi_Kesh_8"", ""received assistance from"", ""Technion students""], [""Danzi_Kesh_8"", ""met with"", ""Ben Gurion University team""], [""Danzi_Kesh_8"", ""met with"", ""Technion teams""], [""Danzi_Kesh_8"", ""participated in"", ""mini-iGEM at the Technion""]]",Danzi_Kesh_8,2015,5
relationships: [],BIT-China,2015,6
relationships: [],SCUT-China,2015,7
"[]
There are no relationships between teams mentioned in the text.",SJTU-BioX-Shanghai,2015,8
"relationships: [[""SF_Bay_Area_DIYBio"", ""collaborated with"", ""Harvard/BU team""],[""SF_Bay_Area_DIYBio"",""participated in iGEM with"",""Harvard/BU team""],[""SF_Bay_Area_DIYBio"",""cofounder of"",""Counter Culture Labs""],[""SF_Bay_Area_DIYBio"",""community projects coordinator at"",""BioCurious""],[""SF_Bay_Area_DIYBio"",""leader of BioPrinter group at"",""BioCurious""],[""SF_Bay_Area_DIYBio"",""scientific advisor of"",""Glowing Plant project""],[""SF_Bay_Area_DIYBio"",""involved with"",""BioCurious""],[""SF_Bay_Area_DIYBio"",""board member for"",""Real Vegan Cheese project""],[""SF_Bay_Area_DIYBio"",""intern at"",""Perlstein Lab""],[""SF_Bay_Area_DIYBio"",""regular at"",""BioCurious Plant Bio Group""]]",SF_Bay_Area_DIYBio,2015,9
"relationships: [[""USTC"", ""collaborated with"", ""iGEM HQ""]]",USTC,2015,10
