text,source_team,year,chunk
"relationships: [[""UCL"",""collaborated"",""iGEM teams""],[""UCL"",""participated in"",""UCLA Measurement Interlab Study""]]",UCL,2015,0
[],UC_Davis,2015,1
[],Technion_HS_Israel,2015,2
"relationships: [[""Tuebingen"", ""organized"", ""SynBio-Day""], [""Tuebingen"", ""invited"", ""SchoolClass@lab""], [""Tuebingen"", ""participated in"", ""Theatre Freiburg""]]",Tuebingen,2015,3
relationships: [],TU_Delft,2015,4
"relationships: [[""ETH_Zurich"", ""collaborated with"", ""iGEM teams""],[""ETH_Zurich"",""used protocols from"",""iGEM teams""],[""ETH_Zurich"",""received support from"",""iGEM teams""]]",ETH_Zurich,2015,5
relationships: [],Westminster,2015,6
[],KU_Leuven,2015,7
"relationships: [[""OLS_Canmore_AB_CA"", ""participated in"", ""iGEM competition""], [""OLS_Canmore_AB_CA"", ""attended"", ""Lab work workshop at the University of Lethbridge""]]",OLS_Canmore_AB_CA,2015,8
[],Bielefeld-CeBiTec,2015,9
"relationships: [[""Wellesley_TheTech"", ""collaborated"", ""BU""],[""Wellesley_TheTech"",""collaborated"",""MIT""]]",Wellesley_TheTech,2015,10
"relationships: [[""Bielefeld-CeBiTec"", ""collaborated with"", ""Dundee 2015""],[""Bielefeld-CeBiTec"",""received support from"",""iGEM""],[""Bielefeld-CeBiTec"",""used materials from"",""iGEM""],[""Bielefeld-CeBiTec"",""used materials from"",""Addgene""]]",Bielefeld-CeBiTec,2015,11
[],Central_Calgary,2015,12
relationships: [],Lethbridge,2015,13
[],GenetiX_Tec_CCM,2015,14
[],TU_Delft,2015,15
