team,context,target,source_team,year,batch_id,chunk_id
Concordia,collaborated with,University of Toronto iGEM,Concordia,2016,1,0
Purdue iGEM,collaborated,RHIT,Purdue,2016,1,1
Purdue iGEM,provided access to microscope,RHIT,Purdue,2016,1,1
Purdue iGEM,received contribution to past project database,RHIT,Purdue,2016,1,1
Purdue iGEM,received feedback on biosafety protocols,RHIT,Purdue,2016,1,1
Purdue iGEM,collaborated,SVCE,Purdue,2016,1,1
SVCE,distributed survey,Purdue iGEM,Purdue,2016,1,1
Purdue iGEM,characterized temperature-sensitive promoter,SVCE,Purdue,2016,1,1
Athens,met with,UNSW 2018 iGEM Team,Athens,2018,1,2
Athens,met with,iGEM Paris - Bettencourt Team,Athens,2018,1,2
Athens,completed survey from,iGEM Bulgaria,Athens,2018,1,2
Athens,completed survey from,iGEM Dusseldorf,Athens,2018,1,2
Athens,completed survey from,iGEM Montpellier 2018,Athens,2018,1,2
Athens,completed survey from,UNAMBG iGEM 2018,Athens,2018,1,2
Botchan_Lab_Tokyo,advised,iGEM Nagahama team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,collaborated with,Manchester team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,collaborated with,Virginia team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,collaborated with,AQA Unesp team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,collaborated with,UChile_OpenBio-CeBiB team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,collaborated with,ITB_Indonesia team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,collaborated with,KUAS_Korea team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,collaborated with,IIT_Delhi team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,collaborated with,UAlberta team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,participated in exhibition with,KAIT JAPAN team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,participated in exhibition with,Tokyo Tech team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,participated in exhibition with,Kyoto team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,participated in exhibition with,Kobe team,Botchan_Lab_Tokyo,2017,1,3
