team,context,target,source_team,year,batch_id,chunk_id
Concordia,collaborated with,University of Toronto iGEM,Concordia,2016,1,0
Purdue iGEM,collaborated with,Rose-Hulman Institute of Technology (RHIT),Purdue,2016,1,1
Purdue iGEM,provided access to,Purdue’s Bioscience Imaging Facility,Purdue,2016,1,1
Purdue iGEM,received feedback from,Rose-Hulman Institute of Technology (RHIT),Purdue,2016,1,1
Purdue iGEM,collaborated with,University of Exeter’s team,Purdue,2016,1,1
Purdue iGEM,received survey distribution support from,Sri Venkateswara College of Engineering (SVCE),Purdue,2016,1,1
Athens,met,UNSW 2018 iGEM Team,Athens,2018,1,2
Athens,met,iGEM Paris - Bettencourt Team,Athens,2018,1,2
Athens,completed survey for,iGEM Bulgaria,Athens,2018,1,2
Athens,completed survey for,iGEM Dusseldorf,Athens,2018,1,2
Athens,completed survey for,iGEM Montpellier 2018,Athens,2018,1,2
Athens,completed survey for,UNAMBG iGEM 2018,Athens,2018,1,2
Botchan_Lab_Tokyo,advised,iGEM Nagahama team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,used,campfire website,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,participated in,May Festival,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,held exhibition booth with,KAIT JAPAN team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,held exhibition booth with,Tokyo Tech team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,held exhibition booth with,Kyoto team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,held exhibition booth with,Kobe team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,held exhibition booth with,Nagahama team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,held exhibition booth with,Gifu team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,collaborated with,Manchester team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,collaborated with,Virginia team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,collaborated with,AQA Unesp team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,collaborated with,UChile_OpenBio-CeBiB team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,collaborated with,ITB_Indonesia team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,collaborated with,KUAS_Korea team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,collaborated with,IIT_Delhi team,Botchan_Lab_Tokyo,2017,1,3
Botchan_Lab_Tokyo,collaborated with,UAlberta team,Botchan_Lab_Tokyo,2017,1,3
IONIS-PARIS,collaborated,Tokyo Tech team,IONIS-PARIS,2017,1,4
IONIS-PARIS,collaborated,PARIS Bettencourt team,IONIS-PARIS,2017,1,4
Makerere University,collaborated with,other iGEM teams,Makerere_University,2018,1,5
Makerere University,mentored,high-school team,Makerere_University,2018,1,5
Colegio EmelinaU,collaborated with,Sebastian Hernandez,Colegio_EmelinaU,2015,1,6
Hamburg,received support from,Jérémy,Hamburg,2017,1,7
Alina,contacted,Jérémy,Hamburg,2017,1,7
Hamburg,communicated with,Jérémy,Hamburg,2017,1,7
Hamburg,needed council from,Jérémy,Hamburg,2017,1,7
Alina,troubleshooted with help from,Jérémy,Hamburg,2017,1,7
Hamburg,received support from,Evry,Hamburg,2017,1,7
Hamburg,collaborated with,iGEM Delft,Hamburg,2017,1,7
