team,context,target,source_team,year,batch_id,chunk_id
Lanzhou,collaborated with,NEU-China,Lanzhou,2017,2,0
Lanzhou,collaborated with,BIT-China,Lanzhou,2017,2,0
Cologne-Duesseldorf,collaborated with,Aachen,Cologne-Duesseldorf,2017,2,1
Queens Canada,collaborated with,University of Calgary,Queens_Canada,2018,2,3
Queens Canada,met up with,University of Calgary,Queens_Canada,2018,2,3
Queens Canada,had skype calls with,University of Calgary,Queens_Canada,2018,2,3
Queens Canada,worked alongside,University of Calgary,Queens_Canada,2018,2,3
Queens Canada,wished success to,University of Calgary,Queens_Canada,2018,2,3
Queens Canada,shared protocols and tips with,Makerere University,Queens_Canada,2018,2,3
Queens Canada,exchanged knowledge with,Makerere University,Queens_Canada,2018,2,3
TU-Eindhoven,collaborated,Franconia,TU-Eindhoven,2017,2,4
Franconia,collaborated,TU-Eindhoven,TU-Eindhoven,2017,2,4
TU-Eindhoven,translated game,Franconia,TU-Eindhoven,2017,2,4
Franconia,translated game,TU-Eindhoven,TU-Eindhoven,2017,2,4
TU-Eindhoven,answered survey,Waterloo,TU-Eindhoven,2017,2,4
TU-Eindhoven,answered survey,UNebraska-Lincoln,TU-Eindhoven,2017,2,4
AUC TURKEY,characterized parts for,ATOMS_Turkiye,AUC_TURKEY,2015,2,7
AUC TURKEY,helped with wiki coding for,ATOMS_Turkiye,AUC_TURKEY,2015,2,7
AUC TURKEY,participated in Synthetic Biology Day with,ATOMS Turkiye,AUC_TURKEY,2015,2,7
AUC TURKEY,participated in Synthetic Biology Day with,METU Ankara,AUC_TURKEY,2015,2,7
AUC TURKEY,participated in Synthetic Biology Day with,METU HS,AUC_TURKEY,2015,2,7
TEC GenetiX CCM,visited,INMEGEN,TEC_GenetiX_CCM,2016,2,8
TEC GenetiX CCM,participated in meetup,iGem Latin-America,TEC_GenetiX_CCM,2016,2,8
TEC GenetiX CCM,cooperated with,iGem teams,TEC_GenetiX_CCM,2016,2,8
TEC GenetiX CCM,cooperated with,Tec system teams,TEC_GenetiX_CCM,2016,2,8
TEC GenetiX CCM,answered surveys for,iGem teams,TEC_GenetiX_CCM,2016,2,8
TAS_Taipei,validated ElectroPen with,Lambert_GA,TAS_Taipei,2018,2,9
TAS_Taipei,attended,6th Annual Asia-Pacific iGEM Conference,TAS_Taipei,2018,2,9
TAS_Taipei,met,"over 20 teams from China, Taiwan, and Japan",TAS_Taipei,2018,2,9
TAS_Taipei,received feedback from,Dr. Ying Chieh Tsai,TAS_Taipei,2018,2,9
TAS_Taipei,contacted by,TecCem iGEM 2018,TAS_Taipei,2018,2,9
TAS Taipei 2016,shared SEM imaging protocol with,TecCem iGEM 2018,TAS_Taipei,2018,2,9
TAS_Taipei,visited by,Harry Jiang from RDFZ-China,TAS_Taipei,2018,2,9
TAS_Taipei,participated in postcard swap with,iGEM team Dusseldorf,TAS_Taipei,2018,2,9
TAS_Taipei,advised,Sorbonne U Paris on wiki design and layout,TAS_Taipei,2018,2,9
NU Kazakhstan,collaborated with,other iGEM teams,NU_Kazakhstan,2015,2,10
NU Kazakhstan,can work with,software teams,NU_Kazakhstan,2015,2,10
NU Kazakhstan,can work with,hardware teams,NU_Kazakhstan,2015,2,10
NU Kazakhstan,can work with,high school teams,NU_Kazakhstan,2015,2,10
NU Kazakhstan,can work with,non-iGEM research groups,NU_Kazakhstan,2015,2,10
NU Kazakhstan,can mentor,high-school team,NU_Kazakhstan,2015,2,10
CCU Taiwan,collaborated with,NYMU-Taipei team,CCU_Taiwan,2018,2,11
CCU Taiwan,attended conference with,Asia Pacific Conference,CCU_Taiwan,2018,2,11
CCU Taiwan,exchanged with,NCKU iGEM team,CCU_Taiwan,2018,2,11
Utrecht,reached out to,NRC,Utrecht,2018,2,12
Utrecht,invited,Eindhoven,Utrecht,2018,2,12
Utrecht,invited,Leiden,Utrecht,2018,2,12
Utrecht,invited,Groningen,Utrecht,2018,2,12
Utrecht,collaborated with,NRC,Utrecht,2018,2,12
Utrecht,collaborated with,Eindhoven,Utrecht,2018,2,12
Utrecht,collaborated with,Leiden,Utrecht,2018,2,12
Utrecht,collaborated with,Groningen,Utrecht,2018,2,12
NAU-CHINA,collaborated,AHUT_China,NAU-CHINA,2016,2,14
NAU-CHINA,exchanged ideas with,AHUT_China,NAU-CHINA,2016,2,14
NAU-CHINA,gave advice to,AHUT_China,NAU-CHINA,2016,2,14
NAU-CHINA,received advice from,NTHU_Taiwan,NAU-CHINA,2016,2,14
NCKU_Tainan,collaborated with,UESTC-China,NCKU_Tainan,2018,2,15
NCKU_Tainan,provided valuable way to,UESTC-China,NCKU_Tainan,2018,2,15
NCKU_Tainan,helped design draft of device for,UESTC-China,NCKU_Tainan,2018,2,15
NCKU_Tainan,contributed to,CO2 downstream processing,NCKU_Tainan,2018,2,15
NCKU_Tainan,contributed to,Alternative Energy,NCKU_Tainan,2018,2,15
NCKU_Tainan,collaborated with,Tec-Monterrey,NCKU_Tainan,2018,2,15
NJU-China,received target DNA from,NUDT_CHINA team,NJU-China,2016,2,16
NJU-China,collaborated with,SCUT-China,NJU-China,2016,2,16
NJU-China,collaborated with,JSNU-China,NJU-China,2016,2,16
Calgary,collaborated with,University of Chicago,Calgary,2009,2,17
Calgary,collaborated with,University of Illinois,Calgary,2009,2,17
Osaka,collaborated with,Kyoto Institute of Technology KIT-Kyoto,Osaka,2012,2,18
Osaka,collaborated with,Ehime-Japan,Osaka,2012,2,18
Osaka,received help from,Radiation Biology and Medical Genetics Lab at Osaka University,Osaka,2012,2,18
Osaka,received help from,Ion Beam Mutagenesis Research Group at Japan Atomic Energy Agency,Osaka,2012,2,18
Osaka,received help from,laboratory of Hayano at the University of Tokyo and ASACUSA at CERN,Osaka,2012,2,18
CSU_CHINA,collaborated,NUDT_CHINA,CSU_CHINA,2018,2,19
CSU_CHINA,communicated with,SJTU-BioX-Shanghai,CSU_CHINA,2018,2,19
SJTU-BioX-Shanghai,presented projects to,CSU_CHINA,CSU_CHINA,2018,2,19
CSU_CHINA,collaborated with,Nanjing-China,CSU_CHINA,2018,2,19
Nanjing-China,introduced iGEM to,CSU_CHINA,CSU_CHINA,2018,2,19
Nanjing-China,offered help and advice to,CSU_CHINA,CSU_CHINA,2018,2,19
CSU_CHINA,contacted,UESTC-China,CSU_CHINA,2018,2,19
UESTC-China,mentored,CSU_CHINA,CSU_CHINA,2018,2,19
USP-EEL-Brazil,collaborated,USP-Brazil,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,collaborated,Unesp_Brazil,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,organized,Brazilian Meet Up,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,participated in,Brazilian Meet Up,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,presented at,Brazilian Meet Up,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,saw projects from,Brazilian Meet Up,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,had lectures with,Braskem,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,had lectures with,SENAI-CETIQT,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,hosted,Latin America Meet Up,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,presented at,Latin America Meet Up,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,received feedback from,Latin America Meet Up,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,created WhatsApp group with,Latin America teams,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,participated in parody video with,IISER Bhopal,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,participated in parody video with,AFCM,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,participated in parody video with,UNESP Brazil,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,participated in parody video with,WASHINGTON,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,participated in parody video with,Tust China,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,participated in parody video with,Bielefeld-CeBiTec,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,participated in parody video with,IISc-Bangalore,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,participated in parody video with,DUSSELDORF,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,participated in parody video with,GRONINGEN,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,participated in parody video with,DALHOUSIE,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,participated in parody video with,LEIDEN,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,participated in parody video with,UFLORIDA,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,participated in parody video with,TartuTUIT_IGEM,USP-EEL-Brazil,2018,2,20
USP-EEL-Brazil,participated in parody video with,Toulouse NSA,USP-EEL-Brazil,2018,2,20
Ain Shams-Egypt,collaborated with,UP_PRETORIA iGEM,Ain_Shams-Egypt,2016,2,21
NYU_Abu_Dhabi,collaborated,Team REC Chennai,NYU_Abu_Dhabi,2018,2,22
NYU_Abu_Dhabi,collaborated,Team ICT-Mumbai,NYU_Abu_Dhabi,2018,2,22
NYU_Abu_Dhabi,collaborated,Team CPU China,NYU_Abu_Dhabi,2018,2,22
NYU_Abu_Dhabi,collaborated,Team Uppsala,NYU_Abu_Dhabi,2018,2,22
NYU_Abu_Dhabi,collaborated,Team Linkoping Sweden,NYU_Abu_Dhabi,2018,2,22
NYU_Abu_Dhabi,collaborated,Team IlT-Madras,NYU_Abu_Dhabi,2018,2,22
NYU_Abu_Dhabi,attended workshop with,iGEM VIT,NYU_Abu_Dhabi,2018,2,22
Nanjing-China,collaborated with,other iGEM teams,Nanjing-China,2015,2,23
KAIT JAPAN,collaborated,Promega,KAIT_JAPAN,2018,2,24
KAIT JAPAN,participated in meetup,iGEM East Japan Meetup 2018,KAIT_JAPAN,2018,2,24
KAIT JAPAN,discussed with,Bielefeld University,KAIT_JAPAN,2018,2,24
Hong Kong JSS,collaborated with,Hong_Kong-CUHK,Hong_Kong_JSS,2018,2,25
Hong Kong JSS,borrowed lab from,Hong_Kong-CUHK,Hong_Kong_JSS,2018,2,25
Hong_Kong-CUHK,provided apparatus to,Hong Kong JSS,Hong_Kong_JSS,2018,2,25
Hong_Kong-CUHK,provided LB agars to,Hong Kong JSS,Hong_Kong_JSS,2018,2,25
Hong_Kong-CUHK,provided competent cells to,Hong Kong JSS,Hong_Kong_JSS,2018,2,25
Hong_Kong-CUHK,taught lab techniques to,Hong Kong JSS,Hong_Kong_JSS,2018,2,25
Hong Kong JSS,met with,Hong_Kong-HKUST,Hong_Kong_JSS,2018,2,25
Hong_Kong-HKUST,wants to collaborate with,Hong Kong JSS,Hong_Kong_JSS,2018,2,25
Hong_Kong-HKUST,suggested teaching modeling to,Hong Kong JSS,Hong_Kong_JSS,2018,2,25
Peshawar,collaborated,DU Dresden,Peshawar,2017,2,26
Peshawar,participated in discussion on,Uppsala,Peshawar,2017,2,26
Peshawar,collaborated,Technion Israel,Peshawar,2017,2,26
Peshawar,collaborated,Michigan,Peshawar,2017,2,26
Peshawar,collaborated,Franconia,Peshawar,2017,2,26
Peshawar,collaborated,KU Leuven,Peshawar,2017,2,26
Peshawar,gathered data about,Sheffield,Peshawar,2017,2,26
Peshawar,conducted Skype session with,Tel Hai,Peshawar,2017,2,26
Peshawar,provided information to,SMS China,Peshawar,2017,2,26
Aix-Marseille,collaborated,TU DELFT,Aix-Marseille,2015,2,28
Aix-Marseille,collaborated,HEIDELBERG,Aix-Marseille,2015,2,28
Aix-Marseille,collaborated,UAM_Poznan,Aix-Marseille,2015,2,28
Aix-Marseille,collaborated,Westminster,Aix-Marseille,2015,2,28
Aix-Marseille,collaborated,SDU-Denmark,Aix-Marseille,2015,2,28
Aix-Marseille,collaborated,UFMG_Brazil,Aix-Marseille,2015,2,28
Aix-Marseille,collaborated,OUC China,Aix-Marseille,2015,2,28
Aix-Marseille,collaborated,KU_LEUVEN,Aix-Marseille,2015,2,28
Aix-Marseille,collaborated,METU TURKEY,Aix-Marseille,2015,2,28
Aix-Marseille,collaborated,GRONINGEN,Aix-Marseille,2015,2,28
Aix-Marseille,collaborated,BGU ISRAEL,Aix-Marseille,2015,2,28
Aix-Marseille,collaborated,Tec_Chihuahua,Aix-Marseille,2015,2,28
Aix-Marseille,collaborated,NAIT EDMONTON,Aix-Marseille,2015,2,28
Aix-Marseille,collaborated,AMOY,Aix-Marseille,2015,2,28
TU_Darmstadt,collaborated,iGEM Berlin diagnostX,TU_Darmstadt,2017,2,30
TU_Darmstadt,collaborated,iGEM Bielefeld-CeBiTec,TU_Darmstadt,2017,2,30
TU_Darmstadt,met,iGEM Graz,TU_Darmstadt,2017,2,30
TU_Darmstadt,exchanged experiences with,iGEM NAWI Graz,TU_Darmstadt,2017,2,30
