text,year
"[[""University of Chicago"", ""UChicago""], [""University of Illinois"", ""Illinois""]]",2009
"[[""iGEM Japan"", ""other""], [""Cell Tech Lab at Osaka University"", ""Osaka""], [""Ion Beam Mutagenesis Research Group at Japan Atomic Energy Agency"", ""other""], [""laboratory of Hayano at the University of Tokyo"", ""UT-Tokyo""], [""ASACUSA at CERN"", ""other""]]",2011
"[[""Kyoto Institute of Technology KIT-Kyoto"", ""Kyoto""], [""Radiation Biology and Medical Genetics Lab at Osaka University"", ""Osaka""], [""Ion Beam Mutagenesis Research Group at Japan Atomic Energy Agency"", ""other""], [""laboratory of Hayano at the University of Tokyo"", ""UT-Tokyo""], [""ASACUSA at CERN"", ""other""]]",2012
"[[""Imperial College London"", ""Imperial""], [""Brasil-SP Team"", ""Brasil-SP""], [""IvyTech"", ""IvyTech_SouthBend_IN""], [""University of Pittsburgh iGEM team"", ""Pitt""], [""Interlab Measurement Study"", ""other""]]",2014
"[[""Colegio EmelinaU"", ""other""], [""UNC-Chapel Hill"", ""UNC-Chapel Hill""], [""IIT Kharagpur"", ""IIT_Kharagpur""], [""NJAU China"", ""NJAU_China""], [""ETH Zurich"", ""ETH_Zurich""], [""BNU-China"", ""BNU-CHINA""], [""Sebastian Hernandez"", ""other""], [""Cambridge-JIC team"", ""Cambridge-JIC""], [""Aix-Marseille Université"", ""Aix-Marseille""], [""SJTU"", ""SJTU-Software""]]",2015
"[[""SYSU"", ""SYSU_CHINA""], [""other iGEM teams"", ""other""], [""software teams"", ""other""], [""hardware teams"", ""other""], [""high school teams"", ""other""], [""non-iGEM research groups"", ""other""], [""another team's BioBrick Part or Device"", ""other""], [""another team's part"", ""other""], [""a construct"", ""other""], [""another team's system"", ""other""]]",2015
"[[""another team's software"", ""other""], [""another team's hardware project"", ""other""], [""a high-school team"", ""other""], [""high-school team"", ""other""], [""HumHub collaboration platform with Stockholm"", ""other""], [""Nordic iGEM Conference with Stockholm Uppsala Linköping Chalmers-Gothenburg UI Oslo Copenhagen and SDU Denmark"", ""other""], [""Stockholm Uppsala Linköping Chalmers-Gothenburg UI Oslo Copenhagen and SDU Denmark"", ""other""], [""Pasteur from Paris"", ""Pasteur_Paris""], [""Dundee and Edinburgh"", ""Dundee""], [""HS Slovenia"", ""Slovenia_HS""]]",2015
"[[""UChicago iGEM Team"", ""UChicago""], [""NEFU China"", ""NEFU_China""], [""Korea U Seoul"", ""Korea_U_Seoul""], [""Paris-Saclay"", ""Paris_Saclay""], [""Nanjing University"", ""Nanjing-China""], [""Shanghai Jiao Tong University SJTU_China"", ""SJTU-Software""], [""Tongji University China_Tongji"", ""China_Tongji""], [""National Chiao Tung University team NCTU_formosa"", ""NCTU_Formosa""], [""NJU_China"", ""NJU-China""], [""WHU_China"", ""WHU-China""]]",2015
"[[""IPPE"", ""other""], [""VSETCAB"", ""other""], [""Pennsylvania State University iGEM 2015"", ""other""], [""Center for Biological Systems Engineering"", ""other""], [""Department of Chemistry"", ""other""], [""Focht Family"", ""other""], [""Heeney/Toomey Family"", ""other""], [""Bourg Family"", ""other""], [""NSF-MCB Award #1331194"", ""other""], [""Washington University in St. Louis"", ""Washington""]]",2015
"[[""SZU"", ""SZU_China""], [""Amoy/XMU-China"", ""Amoy""], [""Spring"", ""other""], [""AUC TURKEY"", ""AUC_TURKEY""], [""NU Kazakhstan"", ""NU_Kazakhstan""], [""ATOMS_Turkiye"", ""ATOMS-Turkiye""], [""ATOMS Turkiye"", ""ATOMS-Turkiye""], [""METU Ankara"", ""METU_Turkey""], [""METU HS"", ""METU_HS_Ankara""], [""TU DELFT"", ""TU_Delft""]]",2015
"[[""HEIDELBERG"", ""Heidelberg""], [""OUC China"", ""OUC-China""], [""KU_LEUVEN"", ""KU_Leuven""], [""METU TURKEY"", ""METU_Turkey""], [""GRONINGEN"", ""Groningen""], [""BGU ISRAEL"", ""BGU_Israel""], [""Tec_Chihuahua"", ""Tec-Chihuahua""], [""NAIT EDMONTON"", ""NAIT_Edmonton""], [""AMOY"", ""Amoy""], [""Cambridge-JIC iGEM 2015"", ""Cambridge-JIC""]]",2015
"[[""UGA iGEM team"", ""UGA-Georgia""],[""iGEM competition"", ""other""],[""Nordic iGEM Conference"", ""other""],[""Stockholm iGEM team"", ""Stockholm""],[""other teams"", ""other""],[""Bar Crawl"", ""other""],[""Uppsala and Stockholm"", ""other""],[""annual NiC event"", ""other""],[""Boston"", ""BostonU""],[""UGA-Georgia iGEM Team"", ""UGA-Georgia""]]",2015
"[[""NCTU iGEM Conference"", ""NCTU_Formosa""], [""Team HSNU-TAIPEI"", ""HSNU-TAIPEI""], [""TCU"", ""TCU_Taiwan""], [""Canmore"", ""OLS_Canmore_AB_CA""], [""iGEM Nankai"", ""Nankai""], [""Santa Clara University"", ""Santa_Clara""], [""Brown University"", ""Brown""]]",2015
"[[""Purdue iGEM"", ""Purdue""],[""Technion Israel"", ""Technion_Israel""],[""BGIC China"", ""BGIC_China""],[""SFLS"", ""Shenzhen_SFLS""],[""Hong Kong HKUST"", ""Hong_Kong_HKUST""],[""Nanjing University"", ""Nanjing-China""],[""Nankai University"", ""NKU_China""],[""LMU-TUM Munich"", ""LMU-TUM_Munich""],[""University of Toronto iGEM"", ""Toronto""],[""Rose-Hulman Institute of Technology (RHIT)"", ""RHIT""]]",2016
"[[""Purdue’s Bioscience Imaging Facility"", ""Purdue""], [""University of Exeter’s team"", ""Exeter""], [""Sri Venkateswara College of Engineering (SVCE)"", ""other""], [""NAWI Graz iGEM Team"", ""NAWI-Graz""], [""Rice University"", ""Rice""], [""Indian Institute of Technology Madras"", ""IIT-Madras""], [""National University of Singapore"", ""NUS_Singapore""], [""30 teams on igem.today"", ""other""], [""30 teams"", ""other""], [""great people from all around the world"", ""other""]]",2016
"[[""a couple of teams at the Giant Jamboree"", ""other""], [""SCUT-CHINA_B"", ""SCUT-China_B""], [""NCKU"", ""NCKU_Tainan""], [""Copenhagen"", ""UNIK_Copenhagen""], [""Technion - Israel"", ""Technion_Israel""], [""KoreaSonyeod"", ""KoreaSonyeodul""], [""TU Darmstadt"", ""TU_Darmstadt""], [""NAU-China"", ""NAU-CHINA""], [""CCiC"", ""other""], [""SYSU_China"", ""SYSU-CHINA""]]",2016
"[[""high school team"", ""other""], [""iGEM"", ""BioBricks""], [""other iGEM teams"", ""other""], [""AHUT China"", ""AHUT-China""], [""SJTU_software"", ""SJTU-Software""], [""William & Mary"", ""William_and_Mary""], [""Helsinki"", ""Aalto-Helsinki""], [""NYU Abu-Dhabi"", ""NYU-AD""], [""University College of London"", ""UCL""], [""University of Virginia"", ""Virginia""]]",2016
"[[""University of Paris-Saclay"", ""Paris_Saclay""], [""NEFU-China"", ""NEFU_China""], [""Southeast University"", ""other""], [""TMMU-China"", ""TMMU_China""], [""Sheffield iGEM Team"", ""Sheffield""], [""iGEM IONIS"", ""Ionis_Paris""], [""iGEM EVRY"", ""Evry""], [""Cardiff team"", ""Cardiff_Wales""], [""TEC CEM"", ""TecCEM""], [""Doctor Gong Yali"", ""other""]]",2016
"[[""Southwest Union"", ""other""], [""software teams"", ""other""], [""hardware teams"", ""other""], [""high school teams"", ""other""], [""non-iGEM research groups"", ""other""], [""another team's BioBrick Part or Device"", ""BioBricks""], [""another team's part"", ""other""], [""a construct"", ""other""], [""another team's system"", ""other""], [""another team's software"", ""other""]]",2016
"[[""another team's hardware project"", ""other""], [""a high-school team"", ""other""], [""MUSE Bio"", ""other""], [""NCTU"", ""NCTU_Formosa""], [""TAS TAIWAN"", ""TAS_Taipei""], [""TAS"", ""TAS_Taipei""], [""CGU"", ""CGU_Taiwan""], [""NTHU"", ""NTHU_Taiwan""], [""NCCU"", ""other""], [""TEC GenetiX CCM"", ""TEC_GenetiX_CCM""]]",2016
